,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
1129606000,68752,68752,0039502680000B,E09000007,Camden,Inner London - West,GND FLR 268,KILBURN HIGH ROAD,LONDON,NW6 2BY,Shops,249,Retail High Street,Retail,42.12,12750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,YASSER BADAWY & NASSER BARA,1745.02,True,2010-04-01,4018.0,True,5030303,17727052.0,CR08,,524950.0,184270.0,51.5435054,-0.199537,1,SLEEK HAIRDRESSERS,,,268.0,,,,268.0,,,,,20400395,,N,osgb1000002298979840,7.0,osgb5000005268672724,0,osgb1000042132430,2,1129606000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 2BY,NW6 2BY,S,1N,D,E05000140,2012-03-19,4,CS,249.0,POINT (524951.7250819044 184270.2818813507),2010-04-01 00:00:00,1129606000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Kilburn
1159582000,67960,67960,00395019800012,E09000007,Camden,Inner London - West,GND FLR 198,KILBURN HIGH ROAD,LONDON,NW6 4JD,Shops,249,Retail High Street,Retail,120.2,41750.0,2017-04-01 00:00:00+00:00,2017,2021-03,20833.25,THE PEOPLE'S DISPENSARY FOR SICK,2506.45,True,2010-04-01,4018.0,True,5059708,17731660.0,CO01,,525133.0,184042.0,51.5414158,-0.19698039999999997,1,P D S A,,,198.0,,,,198.0,,,,,20400395,,N,osgb1000002298624143,14.0,osgb4000000030097566,9,osgb1000004203116,4,1159582000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4JD,NW6 4JD,S,2L,D,E05000140,2012-03-19,5,CS,249.0,POINT (525134.7293136719 184042.2741495662),2010-04-01 00:00:00,1159582000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Kilburn
1235701000,66244,66244,00395005010002,E09000007,Camden,Inner London - West,GND F 50-52,KILBURN HIGH ROAD,LONDON,NW6 4HJ,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,251.5,103000.0,2017-04-01 00:00:00+00:00,2017,2021-03,52736.0,HSBC BANK PLC,40737.19,True,2010-04-01,4018.0,True,5082471,17731582.0,CR01,,525443.0,183636.0,51.537698299999995,-0.19265729999999998,1,H S B C,,50-52,,,,,50.0,,52.0,,,20400395,,N,osgb1000002298616938,13.0,osgb4000000030223132,5,osgb1000004199677,2,1235701000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4HJ,NW6 4HJ,S,1G,D,E05000140,2012-03-19,10,CS1,21.0,POINT (525444.7237131142 183636.2673166436),2010-04-01 00:00:00,1235701000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Kilburn
1537882000,66024,66024,00395002432P02,E09000007,Camden,Inner London - West,(020 7624 1358) O/S 24-32,KILBURN HIGH ROAD,LONDON,NW6 5UA,Public Telephone Kiosks (National Scheme),228,Retail High Street,Retail,2.0,100.0,2010-04-01 00:00:00+00:00,2010,2017-03,48.4,NWP STREET LTD,41.4,True,2010-04-01,2557.0,True,5164518,,C,,525514.0,183520.0,51.53664000000001,-0.1916754,1,,,,,,,,,,,,PUBLIC TELEPHONE KIOSK AND PREMISES OUTSIDE 24-32,20400395,,N,,,osgb4000000030223131,9,osgb1000001786000383,18,1537882000.0,KILBURN HIGH ROAD,,,LONDON,CAMDEN,,,NW6 5UA,,,N,E05000140,,0,MT2,228.0,POINT (525515.7271213827 183520.261911467),2010-04-01 00:00:00,1537882000,2017-04-01,2557,2010-04-01,0 days,2557,1,2557,0,1,False,True,Kilburn
1687317000,66288,66288,0039500505201A,E09000007,Camden,Inner London - West,GYM & PREMISES BST 50-52,KILBURN HIGH ROAD,LONDON,NW6 4HJ,Sports & Leisure Centres (Private)(Dry Only),259,Leisure Sports centres and Private Clubs,Leisure,281.24,39250.0,2017-04-01 00:00:00+00:00,2017,2021-03,19585.75,APPI CLINICS LIMITED,9223.16,True,2010-04-01,4018.0,True,5163259,,CL06,5082471.0,525443.0,183636.0,51.537698299999995,-0.19265729999999998,1,,,,,,,HEALTH CLUB GYM AND PREMISES AT BASEMENT,50.0,,52.0,,,20400395,,N,,,osgb4000000030223132,5,osgb1000004199677,2,1687317000.0,KILBURN HIGH ROAD,,,LONDON,CAMDEN,,,NW6 4HJ,,,C,E05000140,,0,LX,259.0,POINT (525444.7237131142 183636.2673166436),2010-04-01 00:00:00,1687317000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Kilburn
1868436000,67036,67036,00395012000018,E09000007,Camden,Inner London - West,GND & 1ST FS 120,KILBURN HIGH ROAD,LONDON,NW6 4HY,Shops,249,Retail High Street,Retail,205.8,63000.0,2017-04-01 00:00:00+00:00,2017,2021-03,32256.0,SHOE FAYRE LTD,20958.15,True,2010-04-01,4018.0,True,5037820,17731620.0,CR,,525288.0,183857.0,51.539718799999996,-0.1948124,1,SHOE ZONE,,,120.0,,,,120.0,,,,,20400395,,N,osgb1000002298616213,12.0,osgb4000000031063626,2,osgb1000004199472,4,1868436000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4HY,NW6 4HY,S,1L,D,E05000140,2012-03-19,0,CS,249.0,POINT (525289.723934863 183857.2668634925),2010-04-01 00:00:00,1868436000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Kilburn
1910052000,91059,91059,0057602520002A,E09000007,Camden,Inner London - West,2ND FLR OMNI HOUSE 252,BELSIZE ROAD,LONDON,NW6 4BT,Offices (Inc Computer Centres),203,Office General,Office,538.91,80000.0,2017-04-01 00:00:00+00:00,2017,2017-12,38320.0,JAFFE PORTER CROSSICK LLP,29899.23,True,2010-04-01,2832.0,True,5147657,,C,5066269.0,525502.0,183686.0,51.5381346,-0.1917892,2,,,,,,,2ND FLOOR,252.0,,,,OMNI HOUSE,20499034,,N,,,osgb4000000030410922,4,osgb1000043106701,10,1910052000.0,BELSIZE ROAD,,,LONDON,CAMDEN,,,NW6 4BT,,,L,E05000140,,0,CO,203.0,POINT (525503.7270175357 183686.2735867538),2010-04-01 00:00:00,1910052000,2018-01-01,2832,2010-04-01,0 days,2832,1,2832,0,1,False,True,Kilburn
1910052000,91072,91072,0057602520002A,E09000007,Camden,Inner London - West,2ND FLR OMNI HOUSE 252,BELSIZE ROAD,LONDON,NW6 4BT,Offices (Inc Computer Centres),203,Office General,Office,538.91,80000.0,2017-04-01 00:00:00+00:00,2017,2021-03,40960.0,VATIT (UK) LTD,26439.35,True,2019-08-05,605.0,True,5147657,,C,5066269.0,525502.0,183686.0,51.5381346,-0.1917892,2,,,,,,,2ND FLOOR,252.0,,,,OMNI HOUSE,20499034,,N,,,osgb4000000030410922,4,osgb1000043106701,10,1910052000.0,BELSIZE ROAD,,,LONDON,CAMDEN,,,NW6 4BT,,,L,E05000140,,0,CO,203.0,POINT (525503.7270175357 183686.2735867538),2019-08-05 00:00:00,1910052000,2021-04-01,605,2010-04-01,3413 days,4018,0,605,3413,1,False,True,Kilburn
1929984000,89136,89136,00553001210029,E09000007,Camden,Inner London - West,12,KINGSGATE PLACE,LONDON,NW6 4TA,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,66.9,9000.0,2017-04-01 00:00:00+00:00,2017,2021-03,4491.0,1929984000,,True,2017-04-01,,True,5010788,17733294.0,CR08,,525186.0,183998.0,51.5410086,-0.19623220000000002,1,SPINA,,,12.0,,,,12.0,,,,,20400553,,N,osgb1000002298616987,13.0,osgb4000000030097566,9,osgb1000004199416,6,1929984000.0,KINGSGATE PLACE,,KINGSGATE PLACE,LONDON,CAMDEN,LONDON,NW6 4TA,NW6 4TA,S,1B,D,E05000140,2012-03-19,0,IF3,96.0,POINT (525187.7290705572 183998.2704764361),2017-04-01 00:00:00,1929984000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Kilburn
1929985000,89160,89160,00553001210033,E09000007,Camden,Inner London - West,14,KINGSGATE PLACE,LONDON,NW6 4TA,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,71.77,8000.0,2010-04-01 00:00:00+00:00,2010,2016-03,3840.0,SPINA LTD,665.79,True,2010-04-01,2192.0,True,5061383,,C,,525182.0,184001.0,51.5410365,-0.19628879999999999,1,,,,,,,,14.0,,,,,20400553,,N,,,osgb4000000030097566,9,osgb1000004203131,6,1929985000.0,KINGSGATE PLACE,,,LONDON,CAMDEN,,,NW6 4TA,,,L,E05000140,,0,IF3,96.0,POINT (525183.7276632369 184001.2763228149),2010-04-01 00:00:00,1929985000,2016-04-01,2192,2010-04-01,0 days,2192,1,2192,0,1,False,True,Kilburn
