,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
1967822000,42930,42930,00294010200029,E09000007,Camden,Inner London - West,ROOM 4 1ST F 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,15.0,5300.0,2017-04-01 00:00:00+00:00,2017,2018-09,2544.0,CAPITAL & PROVIDENT MANAGEMENT LTD,96.2,True,2014-03-12,1664.0,True,5144541,,CO01,5107551.0,526754.0,184827.0,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 4 1ST FLOOR,102.0,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,1967822000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526755.7604670442 184827.2982074535),2014-03-12 00:00:00,1967822000,2018-10-01,1664,2010-04-01,1441 days,3105,1,1664,1441,1,False,True,Belsize
1967822000,42940,42940,00294010200029,E09000007,Camden,Inner London - West,ROOM 4 1ST F 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,15.0,5300.0,2017-04-01 00:00:00+00:00,2017,2021-03,2644.7,FAIRFIELD ROBINSON LLP,1227.16,True,2019-10-01,548.0,True,5144541,,CO01,5107551.0,526754.0,184827.0,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 4 1ST FLOOR,102.0,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,1967822000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526755.7604670442 184827.2982074535),2019-10-01 00:00:00,1967822000,2021-04-01,548,2010-04-01,3470 days,4018,0,548,3470,1,False,True,Belsize
2303886000,42808,42808,00294009800016,E09000007,Camden,Inner London - West,GRD FLR 98,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,127.0,44250.0,2017-04-01 00:00:00+00:00,2017,2021-03,22080.75,TESSA GOUGH & ASSOCIATES,13027.43,True,2010-04-01,4018.0,True,5159950,,CO01,5021203.0,526756.0,184841.0,51.5482347,-0.1733019,2,,,,,,,OFFICES AND PREMISES AT GROUND FLOOR,98.0,,,,,20400294,,N,,,osgb4000000030329927,4,osgb1000004337268,3,2303886000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203.0,POINT (526757.7557048631 184841.3018059379),2010-04-01 00:00:00,2303886000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
2448783000,414538,414538,00288000100001,E09000007,Camden,Inner London - West,1,BELSIZE CRESCENT,LONDON,NW3 5QY,Offices (Inc Computer Centres),203,Office General,Office,137.3,40000.0,2017-08-01 00:00:00+00:00,2017,2021-03,19960.0,PHYSIO-ED MEDICAL LIMITED,12358.58,True,2017-08-02,1338.0,True,5063133,17693373.0,C,,526836.0,184949.0,51.5491873,-0.1721098,1,,,,1.0,,,,1.0,,,,,20400288,,N,osgb1000002298669166,10.0,osgb4000000030411067,3,osgb1000004337454,3,2448783000.0,BELSIZE CRESCENT,,BELSIZE CRESCENT,LONDON,CAMDEN,LONDON,NW3 5QY,NW3 5QY,S,3S,D,E05000133,2012-03-19,0,CO,203.0,POINT (526837.7610313192 184949.3001579759),2017-08-02 00:00:00,2448783000,2021-04-01,1338,2010-04-01,2680 days,4018,0,1338,2680,1,False,True,Belsize
2784756000,42852,42852,00294010000015,E09000007,Camden,Inner London - West,100A,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,112.18,43000.0,2017-04-01 00:00:00+00:00,2017,2021-03,21457.0,ERGOTEC CONSULTING LTD,11542.67,True,2010-04-01,4018.0,True,5134941,,C,,526756.0,184841.0,51.5482347,-0.1733019,2,,,,,,,,100.0,A,,,,20400294,,N,,,osgb4000000030329927,4,osgb1000004337268,3,2784756000.0,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,L,E05000133,,0,CO,203.0,POINT (526757.7557048631 184841.3018059379),2010-04-01 00:00:00,2784756000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
2905561000,41796,41796,00294002700015,E09000007,Camden,Inner London - West,GND FLR 27,BELSIZE LANE,LONDON,NW3 5AS,Offices (Inc Computer Centres),203,Office General,Office,62.89,22000.0,2017-04-01 00:00:00+00:00,2017,2021-03,10978.0,HEYWOODS ESTATE AGENTS,5851.26,True,2010-04-01,4018.0,True,5004785,17691896.0,P,,526920.0,184994.0,51.54957279999999,-0.1708828,1,,,,27.0,,,,27.0,,,,,20400294,,N,osgb1000002298669263,11.0,osgb4000000030223556,4,osgb1000004337117,7,2905561000.0,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5AS,NW3 5AS,S,1U,D,E05000128,2012-03-19,4,CO,203.0,POINT (526921.7594811913 184994.2961307126),2010-04-01 00:00:00,2905561000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
2997200000,42324,42324,00294006660006,E09000007,Camden,Inner London - West,BST FRONT AND GND FRONT 66,BELSIZE LANE,LONDON,NW3 5BJ,Shops,249,Retail High Street,Retail,57.7,19250.0,2017-04-01 00:00:00+00:00,2017,2021-03,9605.75,2997200000,,True,2017-04-01,,True,5064228,17692008.0,CR08,,526846.0,184939.0,51.549095200000004,-0.1719693,2,PAPA DELS,,,66.0,,,,66.0,,,,,20400294,,N,osgb1000002298869297,10.0,osgb4000000030329993,5,osgb1000004337177,3,2997200000.0,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BJ,NW3 5BJ,S,1X,D,E05000133,2012-03-19,5,CS,249.0,POINT (526847.7581427989 184939.3016313682),2017-04-01 00:00:00,2997200000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Belsize
3057737000,42500,42500,00294007400012,E09000007,Camden,Inner London - West,GND FLR 74,BELSIZE LANE,LONDON,NW3 5BJ,Shops,249,Retail High Street,Retail,60.85,26750.0,2017-04-01 00:00:00+00:00,2017,2021-03,13348.25,3057737000,,True,2017-04-01,,True,5004459,17692017.0,C,,526832.0,184920.0,51.5489276,-0.1721779,1,CRAIG SOLICITORS,,,74.0,,,,74.0,,,,,20400294,,N,osgb1000002298938528,6.0,osgb4000000030223479,3,osgb1000004337181,4,3057737000.0,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BJ,NW3 5BJ,S,1G,D,E05000133,2012-03-19,0,CS,249.0,POINT (526833.7611699057 184920.3022982235),2017-04-01 00:00:00,3057737000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Belsize
4867220000,41752,41752,00294001100002,E09000007,Camden,Inner London - West,11,BELSIZE LANE,LONDON,NW3 5BG,Offices (Inc Computer Centres),203,Office General,Office,33.58,9900.0,2017-04-01 00:00:00+00:00,2017,2021-03,4940.1,BODYMATTERS (LONDON) LTD,2898.0,True,2010-04-01,4018.0,True,5110098,17691987.0,C,,526804.0,184887.0,51.548637299999996,-0.1725934,1,,,,11.0,,,,11.0,,,,,20400427,,N,osgb1000002298731779,14.0,osgb4000000030411070,7,osgb1000004337210,9,4867220000.0,MCCRONE MEWS,MCCRONE MEWS,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BG,NW3 5BG,S,1T,D,E05000133,2012-03-19,0,CO,203.0,POINT (526805.7600280492 184887.299792394),2010-04-01 00:00:00,4867220000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
4867223000,41708,41708,00294000900001,E09000007,Camden,Inner London - West,9,BELSIZE LANE,LONDON,NW3 5BG,Offices (Inc Computer Centres),203,Office General,Office,28.2,9300.0,2017-04-01 00:00:00+00:00,2017,2021-03,4640.7,LONDON COMMERCIAL INVESTMENTS,686.67,True,2010-04-01,4018.0,True,5051518,,C,,526780.0,184889.0,51.5486607,-0.1729386,2,,,,,,,,3.0,,,,,20400427,,N,,,osgb4000000030411070,7,osgb1000001787350909,2,4867223000.0,MCCRONE MEWS,,,LONDON,CAMDEN,,,NW3 5BG,,,L,E05000133,,0,CO,203.0,POINT (526781.7613117569 184889.3041224619),2010-04-01 00:00:00,4867223000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Belsize
