timeline,Retail
1034.0,0.8518434055053755
1036.0,0.851446090484151
1042.0,0.851446090484151
1043.0,0.851446090484151
1045.0,0.851446090484151
1060.0,0.851446090484151
1066.0,0.851446090484151
1069.0,0.851446090484151
1071.0,0.851446090484151
1073.0,0.851446090484151
1077.0,0.851446090484151
1078.0,0.851446090484151
1080.0,0.851446090484151
1081.0,0.851046350535567
1084.0,0.851046350535567
1089.0,0.8506464227392626
1091.0,0.8506464227392626
1092.0,0.8490459591028764
1095.0,0.8490459591028764
1096.0,0.8418404771302923
1102.0,0.8418404771302923
1107.0,0.8414371036386155
1111.0,0.8410335366824339
1113.0,0.8410335366824339
1119.0,0.8410335366824339
1126.0,0.840629582053864
1127.0,0.840629582053864
1139.0,0.840629582053864
1147.0,0.840629582053864
1148.0,0.840629582053864
1151.0,0.840629582053864
1153.0,0.840629582053864
1155.0,0.840629582053864
1156.0,0.840629582053864
1157.0,0.8398173795591262
1162.0,0.8398173795591262
1168.0,0.8398173795591262
1170.0,0.8394108851837341
1172.0,0.8394108851837341
1178.0,0.8394108851837341
1185.0,0.8394108851837341
1186.0,0.8394108851837341
1187.0,0.8353380521648898
1188.0,0.8353380521648898
1189.0,0.8353380521648898
1198.0,0.8353380521648898
1203.0,0.8349299729992009
1210.0,0.8349299729992009
1212.0,0.8349299729992009
1215.0,0.8349299729992009
1216.0,0.8349299729992009
1220.0,0.8349299729992009
1223.0,0.8349299729992009
1231.0,0.8345206936006716
1232.0,0.8345206936006716
1250.0,0.8341112133780996
1251.0,0.8337017331555284
1252.0,0.8337017331555284
1256.0,0.8337017331555284
1259.0,0.8337017331555284
1260.0,0.8337017331555284
1261.0,0.8337017331555284
1266.0,0.8332910426465847
1273.0,0.8328803521376408
1276.0,0.8328803521376408
1278.0,0.8328803521376408
1279.0,0.8267108680477327
1280.0,0.8267108680477327
1282.0,0.8267108680477327
1283.0,0.8262991594481074
1288.0,0.8262991594481074
1303.0,0.8262991594481074
1305.0,0.8258870401665869
1308.0,0.8258870401665869
1312.0,0.8254745091774927
1315.0,0.8254745091774927
1325.0,0.8254745091774927
1326.0,0.8250615654510407
1336.0,0.8250615654510407
1338.0,0.8242348504555985
1339.0,0.8242348504555985
1342.0,0.8242348504555985
1349.0,0.8242348504555985
1350.0,0.8238208701188557
1351.0,0.8238208701188557
1356.0,0.8238208701188557
1357.0,0.8238208701188557
1364.0,0.8238208701188557
1365.0,0.8238208701188557
1367.0,0.8238208701188557
1370.0,0.8238208701188557
1371.0,0.8188229679745557
1380.0,0.8188229679745557
1381.0,0.8188229679745557
1392.0,0.8184058396159332
1393.0,0.8179887112573118
1399.0,0.8179887112573118
1402.0,0.8179887112573118
1406.0,0.8179887112573118
1414.0,0.8175709437847594
1415.0,0.8175709437847594
1420.0,0.8175709437847594
1422.0,0.8171527489286031
1430.0,0.816734125594111
1431.0,0.816734125594111
1441.0,0.8163152875809855
1444.0,0.8163152875809855
1449.0,0.8163152875809855
1451.0,0.8163152875809855
1454.0,0.8163152875809855
1455.0,0.8163152875809855
1458.0,0.8163152875809855
1459.0,0.8163152875809855
1461.0,0.8112659146681133
1462.0,0.8112659146681133
1465.0,0.8112659146681133
1467.0,0.8112659146681133
1469.0,0.8112659146681133
1472.0,0.8112659146681133
1477.0,0.8101762358035487
1478.0,0.8096313963712666
1497.0,0.8096313963712666
1501.0,0.8090861900437436
1504.0,0.8090861900437436
1505.0,0.8090861900437436
1507.0,0.808540247945199
1512.0,0.808540247945199
1514.0,0.808540247945199
1515.0,0.8079935675882378
1518.0,0.8079935675882378
1529.0,0.8074465171023959
1531.0,0.8074465171023959
1534.0,0.8074465171023959
1535.0,0.8074465171023959
1536.0,0.8074465171023959
1539.0,0.8068979800663216
1541.0,0.8068979800663216
1544.0,0.8063486962133152
1549.0,0.8063486962133152
1550.0,0.8063486962133152
1552.0,0.7980925662179573
1559.0,0.7980925662179573
1563.0,0.7975413973186357
1567.0,0.7975413973186357
1571.0,0.7975413973186357
1573.0,0.7975413973186357
1578.0,0.7969887005775973
1592.0,0.7969887005775973
1596.0,0.7969887005775973
1597.0,0.7969887005775973
1598.0,0.7969887005775973
1599.0,0.7969887005775973
1600.0,0.7964336945186996
1605.0,0.7964336945186996
1611.0,0.7964336945186996
1612.0,0.7964336945186996
1613.0,0.795876358133452
1614.0,0.7953190217482047
1615.0,0.7953190217482047
1616.0,0.7953190217482047
1619.0,0.7953190217482047
1620.0,0.7953190217482047
1630.0,0.7953190217482047
1638.0,0.794759725671026
1639.0,0.794759725671026
1643.0,0.794759725671026
1644.0,0.7880387131917785
1645.0,0.7880387131917785
1651.0,0.7874782304654683
1655.0,0.7869177477391583
1664.0,0.7869177477391583
1667.0,0.7863564654654496
1668.0,0.7863564654654496
1669.0,0.7863564654654496
1672.0,0.7863564654654496
1693.0,0.7863564654654496
1695.0,0.7863564654654496
1697.0,0.7857931728684112
1704.0,0.7857931728684112
1705.0,0.7852294761877305
1706.0,0.78410208282637
1711.0,0.7835383861456895
1718.0,0.7829742836358653
1721.0,0.7829742836358653
1725.0,0.7829742836358653
1730.0,0.7829742836358653
1732.0,0.7829742836358653
1734.0,0.7829742836358653
1735.0,0.7829742836358653
1736.0,0.7750137607811803
1746.0,0.7750137607811803
1749.0,0.7750137607811803
1755.0,0.7744443164308633
1757.0,0.7744443164308633
1759.0,0.7744443164308633
1760.0,0.7744443164308633
1764.0,0.7744443164308633
1765.0,0.7744443164308633
1774.0,0.7744443164308633
1776.0,0.7744443164308633
1777.0,0.7744443164308633
1782.0,0.7738698028430063
1791.0,0.7738698028430063
1796.0,0.7738698028430063
1801.0,0.7732940068587482
1802.0,0.7732940068587482
1803.0,0.7732940068587482
1806.0,0.7721406973779744
1812.0,0.7721406973779744
1815.0,0.7721406973779744
1816.0,0.7721406973779744
1817.0,0.7715623148331215
1819.0,0.7715623148331215
1826.0,0.7605648024686579
1827.0,0.7599824404453284
1829.0,0.7599824404453284
1833.0,0.7593996318253549
1834.0,0.7588168232053811
1842.0,0.7582340145854077
1844.0,0.7582340145854077
1848.0,0.7582340145854077
1851.0,0.7576503086465425
1857.0,0.7576503086465425
1862.0,0.757066152664548
1863.0,0.757066152664548
1867.0,0.757066152664548
1868.0,0.757066152664548
1872.0,0.7564797342658923
1873.0,0.7564797342658923
1874.0,0.7564797342658923
1882.0,0.7564797342658923
1888.0,0.7564797342658923
1893.0,0.7564797342658923
1899.0,0.7564797342658923
1903.0,0.7564797342658923
1911.0,0.7564797342658923
1914.0,0.7564797342658923
1917.0,0.7511648883577015
1924.0,0.7511648883577015
1933.0,0.7511648883577015
1937.0,0.7505729538515094
1939.0,0.7505729538515094
1950.0,0.7505729538515094
1958.0,0.7499800842197156
1962.0,0.7493872145879215
1965.0,0.748794344956127
1966.0,0.748794344956127
1972.0,0.748794344956127
1973.0,0.748794344956127
1979.0,0.7482000637299712
1981.0,0.7482000637299712
1987.0,0.7482000637299712
1992.0,0.7482000637299712
1997.0,0.7482000637299712
1998.0,0.7482000637299712
2003.0,0.7476034129614463
2009.0,0.744620159118823
2012.0,0.744620159118823
2017.0,0.7440211083069814
2019.0,0.7440211083069814
2025.0,0.7440211083069814
2037.0,0.7434206070089131
2038.0,0.7428201057108441
2039.0,0.7428201057108441
2044.0,0.7422191185703019
2046.0,0.7422191185703019
2056.0,0.741617156592548
2058.0,0.741617156592548
2061.0,0.741617156592548
2073.0,0.7410142158148304
2081.0,0.740411275037113
2083.0,0.7398083342593955
2089.0,0.7398083342593955
2091.0,0.7398083342593955
2101.0,0.734972985669465
2102.0,0.734972985669465
2103.0,0.734972985669465
2106.0,0.734972985669465
2107.0,0.734972985669465
2112.0,0.734972985669465
2114.0,0.734972985669465
2123.0,0.734972985669465
2132.0,0.7343645643237121
2138.0,0.7337561429779594
2141.0,0.7331477216322062
2144.0,0.7331477216322062
2145.0,0.7331477216322062
2146.0,0.7325377817639597
2148.0,0.7325377817639597
2158.0,0.7325377817639597
2162.0,0.7319263145003836
2164.0,0.7319263145003836
2171.0,0.7319263145003836
2176.0,0.7319263145003836
2178.0,0.7319263145003836
2180.0,0.7319263145003836
2182.0,0.7319263145003836
2184.0,0.7319263145003836
2186.0,0.7319263145003836
2192.0,0.7220604164110774
2194.0,0.7220604164110774
2198.0,0.7220604164110774
2200.0,0.7220604164110774
2215.0,0.7220604164110774
2216.0,0.7220604164110774
2220.0,0.7220604164110774
2224.0,0.7214352558773885
2232.0,0.7214352558773885
2233.0,0.7214352558773885
2248.0,0.7214352558773885
2257.0,0.7214352558773885
2264.0,0.7214352558773885
2268.0,0.7214352558773885
2269.0,0.7214352558773885
2273.0,0.7214352558773885
2274.0,0.7214352558773885
2277.0,0.7208040789256153
2278.0,0.7201729019738414
2282.0,0.7201729019738414
2283.0,0.7113286733531099
2295.0,0.7106969427373433
2301.0,0.7106969427373433
2308.0,0.7106969427373433
2325.0,0.7106969427373433
2330.0,0.7106969427373433
2333.0,0.7106969427373433
2334.0,0.7106969427373433
2336.0,0.7106969427373433
2337.0,0.7106969427373433
2339.0,0.7106969427373433
2340.0,0.7106969427373433
2344.0,0.7106969427373433
2345.0,0.7100584010098163
2346.0,0.7100584010098163
2347.0,0.7100584010098163
2349.0,0.7094181319376703
2353.0,0.7094181319376703
2354.0,0.7094181319376703
2355.0,0.7094181319376703
2358.0,0.7094181319376703
2359.0,0.7094181319376703
2360.0,0.7094181319376703
2367.0,0.7094181319376703
2369.0,0.7094181319376703
2374.0,0.7094181319376703
2375.0,0.697142226193758
2376.0,0.697142226193758
2384.0,0.697142226193758
2388.0,0.697142226193758
2395.0,0.697142226193758
2396.0,0.6964931179757002
2404.0,0.6964931179757002
2405.0,0.6951936905167903
2417.0,0.6951936905167903
2420.0,0.6945433690102266
2434.0,0.6945433690102266
2435.0,0.6945433690102266
2444.0,0.6945433690102266
2447.0,0.6945433690102266
2449.0,0.6938881394168208
2451.0,0.6938881394168208
2456.0,0.6938881394168208
2464.0,0.6938881394168208
2465.0,0.6938881394168208
2466.0,0.6938881394168208
2467.0,0.6866326550693066
2477.0,0.6866326550693066
2479.0,0.6866326550693066
2480.0,0.6866326550693066
2488.0,0.6866326550693066
2499.0,0.6859698822362281
2503.0,0.6853064684236205
2505.0,0.6853064684236205
2506.0,0.6853064684236205
2512.0,0.6846417676783019
2517.0,0.6846417676783019
2522.0,0.6839764209653003
2526.0,0.6839764209653003
2527.0,0.6839764209653003
2529.0,0.6839764209653003
2542.0,0.6839764209653003
2544.0,0.6839764209653003
2548.0,0.6839764209653003
2555.0,0.6839764209653003
2557.0,0.662518337170311
2571.0,0.6618429871833887
2573.0,0.661167637196467
2574.0,0.6604922872095454
2578.0,0.6604922872095454
2581.0,0.6598155533087164
2599.0,0.6598155533087164
2610.0,0.6598155533087164
2615.0,0.6598155533087164
2620.0,0.6598155533087164
2625.0,0.6598155533087164
2640.0,0.6598155533087164
2648.0,0.6570918564942325
2655.0,0.6570918564942325
2660.0,0.6570918564942325
2661.0,0.6570918564942325
2663.0,0.6564059568527982
2669.0,0.6557200572113635
2673.0,0.6557200572113635
2674.0,0.6557200572113635
2679.0,0.6550319983895257
2681.0,0.6550319983895257
2682.0,0.6550319983895257
2686.0,0.6550319983895257
2697.0,0.6550319983895257
2703.0,0.6543403067333592
2705.0,0.6543403067333592
2708.0,0.65364788312835
2722.0,0.65364788312835
2733.0,0.65364788312835
2735.0,0.65364788312835
2736.0,0.65364788312835
2739.0,0.65364788312835
2740.0,0.6494623043676563
2753.0,0.6494623043676563
2754.0,0.6494623043676563
2759.0,0.6494623043676563
2760.0,0.6494623043676563
2761.0,0.6494623043676563
2764.0,0.6494623043676563
2782.0,0.6487586615676917
2787.0,0.6487586615676917
2788.0,0.6487586615676917
2794.0,0.6487586615676917
2800.0,0.6480519527860272
2820.0,0.6480519527860272
2821.0,0.6480519527860272
2823.0,0.6480519527860272
2827.0,0.6480519527860272
2831.0,0.6480519527860272
2832.0,0.6416214482931124
2873.0,0.6416214482931124
2878.0,0.6416214482931124
2884.0,0.6416214482931124
2891.0,0.6409021417367295
2892.0,0.6409021417367295
2898.0,0.6409021417367295
2901.0,0.6409021417367295
2905.0,0.6409021417367295
2907.0,0.6409021417367295
2912.0,0.6409021417367295
2918.0,0.6409021417367295
2919.0,0.6401763182466542
2922.0,0.6314664363657474
2925.0,0.6314664363657474
2926.0,0.6314664363657474
2927.0,0.6314664363657474
2932.0,0.6314664363657474
2936.0,0.6314664363657474
2947.0,0.6314664363657474
2953.0,0.6314664363657474
2954.0,0.6314664363657474
2957.0,0.6314664363657474
2963.0,0.6314664363657474
2967.0,0.6314664363657474
2972.0,0.6307252785765862
2974.0,0.6307252785765862
2976.0,0.6299832488370843
2978.0,0.6299832488370843
2981.0,0.6299832488370843
2982.0,0.6299832488370843
2988.0,0.6292377065307684
3005.0,0.6292377065307684
3013.0,0.6232662929456599
3022.0,0.6232662929456599
3023.0,0.6232662929456599
3026.0,0.6232662929456599
3027.0,0.6232662929456599
3039.0,0.6232662929456599
3045.0,0.6232662929456599
3055.0,0.6232662929456599
3056.0,0.6232662929456599
3059.0,0.6232662929456599
3060.0,0.6232662929456599
3064.0,0.6232662929456599
3066.0,0.6232662929456599
3067.0,0.6232662929456599
3069.0,0.6232662929456599
3072.0,0.6232662929456599
3073.0,0.6232662929456599
3078.0,0.6232662929456599
3082.0,0.6232662929456599
3086.0,0.6232662929456599
3097.0,0.622497777171374
3099.0,0.622497777171374
3100.0,0.622497777171374
3104.0,0.622497777171374
3105.0,0.6170914689329131
3111.0,0.6170914689329131
3120.0,0.6170914689329131
3130.0,0.6170914689329131
3134.0,0.6170914689329131
3136.0,0.6170914689329131
3158.0,0.6170914689329131
3160.0,0.6170914689329131
3177.0,0.6170914689329131
3178.0,0.6163103404912255
3186.0,0.6163103404912255
3196.0,0.6163103404912255
3197.0,0.6123797898503377
3205.0,0.6123797898503377
3209.0,0.6123797898503377
3211.0,0.6123797898503377
3213.0,0.6123797898503377
3215.0,0.6123797898503377
3216.0,0.6123797898503377
3218.0,0.6115875779617861
3226.0,0.6115875779617861
3235.0,0.6107922755197029
3240.0,0.6107922755197029
3250.0,0.6107922755197029
3257.0,0.6107922755197029
3260.0,0.6107922755197029
3265.0,0.6107922755197029
3268.0,0.6107922755197029
3270.0,0.6107922755197029
3271.0,0.6107922755197029
3276.0,0.6099843492293328
3278.0,0.6099843492293328
3279.0,0.6099843492293328
3283.0,0.6099843492293328
3287.0,0.6051174528259069
3290.0,0.6051174528259069
3293.0,0.6051174528259069
3296.0,0.6051174528259069
3300.0,0.6051174528259069
3304.0,0.6051174528259069
3310.0,0.6051174528259069
3317.0,0.6051174528259069
3318.0,0.6051174528259069
3321.0,0.6051174528259069
3328.0,0.6051174528259069
3332.0,0.6051174528259069
3338.0,0.6051174528259069
3342.0,0.6051174528259069
3347.0,0.6051174528259069
3376.0,0.6051174528259069
3378.0,0.5917815310005429
3379.0,0.5909480358864574
3389.0,0.5909480358864574
3395.0,0.5909480358864574
3401.0,0.5909480358864574
3403.0,0.5909480358864574
3409.0,0.5909480358864574
3410.0,0.5909480358864574
3426.0,0.5909480358864574
3433.0,0.5909480358864574
3452.0,0.5909480358864574
3457.0,0.5909480358864574
3458.0,0.5909480358864574
3461.0,0.5909480358864574
3470.0,0.5807592766470354
3471.0,0.5807592766470354
3476.0,0.5807592766470354
3478.0,0.5799026995428364
3487.0,0.5799026995428364
3488.0,0.5799026995428364
3506.0,0.5799026995428364
3520.0,0.5799026995428364
3523.0,0.5799026995428364
3524.0,0.5799026995428364
3541.0,0.5799026995428364
3548.0,0.5799026995428364
3549.0,0.5799026995428364
3551.0,0.5799026995428364
3555.0,0.5799026995428364
3560.0,0.5799026995428364
3562.0,0.5764093097865542
3565.0,0.5764093097865542
3566.0,0.5764093097865542
3573.0,0.5764093097865542
3578.0,0.5764093097865542
3583.0,0.5764093097865542
3590.0,0.5764093097865542
3591.0,0.5764093097865542
3592.0,0.5764093097865542
3594.0,0.5764093097865542
3597.0,0.5764093097865542
3601.0,0.5764093097865542
3612.0,0.5764093097865542
3614.0,0.5764093097865542
3641.0,0.5764093097865542
3647.0,0.5764093097865542
3653.0,0.5746108408012608
3668.0,0.5746108408012608
3674.0,0.5746108408012608
3675.0,0.5746108408012608
3681.0,0.5746108408012608
3685.0,0.5746108408012608
3692.0,0.5746108408012608
3698.0,0.5746108408012608
3702.0,0.5746108408012608
3703.0,0.5746108408012608
3706.0,0.5746108408012608
3712.0,0.5746108408012608
3718.0,0.5746108408012608
3727.0,0.5746108408012608
3734.0,0.5746108408012608
3736.0,0.5746108408012608
3741.0,0.5746108408012608
3743.0,0.5746108408012608
3744.0,0.5736719341986445
3752.0,0.5736719341986445
3753.0,0.5736719341986445
3760.0,0.5736719341986445
3762.0,0.5736719341986445
3774.0,0.5736719341986445
3776.0,0.5736719341986445
3786.0,0.5736719341986445
3793.0,0.5736719341986445
3795.0,0.5736719341986445
3804.0,0.5736719341986445
3808.0,0.5736719341986445
3815.0,0.5736719341986445
3816.0,0.5736719341986445
3828.0,0.5736719341986445
3831.0,0.5736719341986445
3835.0,0.5736719341986445
3836.0,0.5736719341986445
3843.0,0.5736719341986445
3845.0,0.5736719341986445
3865.0,0.5736719341986445
3890.0,0.5736719341986445
3904.0,0.5736719341986445
3923.0,0.5736719341986445
3926.0,0.5736719341986445
3934.0,0.5736719341986445
3936.0,0.5736719341986445
3940.0,0.5736719341986445
3944.0,0.5736719341986445
3953.0,0.5736719341986445
3955.0,0.5736719341986445
3957.0,0.5736719341986445
3958.0,0.5736719341986445
3964.0,0.5736719341986445
3970.0,0.5736719341986445
3974.0,0.5736719341986445
3991.0,0.5736719341986445
4018.0,0.5736719341986445
