,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
6084914000,140701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eversholt
7993962000,323555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eversholt
9400304000,361307,361307,00782002430063,E09000007,Camden,Inner London - West,6TH FLR PT EUSTON HSE 24,EVERSHOLT STREET,LONDON,NW1 1DA,Offices (Inc Computer Centres),203,Office General,Office,406.9,109000.0,2014-07-01 00:00:00+00:00,2010,2014-12,52538.0,LAXTON PROPERTIES LTD,0.0,False,2014-07-01,184.0,True,5182202,55472257.0,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,RESILIENT CAPITAL LLP,,EUSTON HOUSE,24.0,,,OFFICES AND PREMISES AT 6TH FLOOR PART,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,9400304000.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DB,NW1 1DB,S,1Y,D,E05000143,2018-11-09,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2014-07-01 00:00:00,9400304000,2015-01-01,184,2010-04-01,1552 days,1736,1,184,1552,0,False,True,Eversholt
9532939000,139992,139992,00794005320012,E09000007,Camden,Inner London - West,(INC BST&GND FL 60 CHURCHWAY) BST & GND FLR 53-55,CHALTON STREET,LONDON,NW1 1HY,Shops,249,Retail High Street,Retail,461.07,35750.0,2017-04-01 00:00:00+00:00,2017,2021-03,17839.25,RANGEPAY LIMITED,7962.8,False,2018-06-20,1016.0,True,5082432,17634049.0,CR08,,529793.0,182837.0,51.5295354,-0.1302652,2,,,53-55,,,,,53.0,,55.0,,,20400794,,N,osgb1000002298819508,11.0,osgb5000005152504833,0,osgb1000005429507,6,9532939000.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1HY,NW1 1HY,S,1L,D,E05000143,2012-03-19,2,CS,249.0,POINT (529794.7798196395 182837.2581267442),2018-06-20 00:00:00,9532939000,2021-04-01,1016,2010-04-01,3002 days,4018,0,1016,3002,0,False,True,Eversholt
9718170000,339911,339911,00782700220012,E09000007,Camden,Inner London - West,PT BST 24 EUSTON HOUSE,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,233.22,17750.0,2012-11-14 00:00:00+00:00,2010,2015-03,8360.25,LAXTON PROPERTIES LTD,0.0,False,2012-11-14,868.0,True,5182203,55303978.0,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,1,ALIGN J V,,EUSTON HOUSE,24.0,,,FORMER OFFICES AND PREMISES AT PART BASEMENT,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,9718170000.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DB,NW1 1DB,S,1X,D,E05000143,2018-07-07,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2012-11-14 00:00:00,9718170000,2015-04-01,868,2010-04-01,958 days,1826,1,868,958,0,False,True,Eversholt
10892678000,403452,403452,00782005810012,E09000007,Camden,Inner London - West,58A,EVERSHOLT STREET,LONDON,NW1 1DA,Shops,249,Retail High Street,Retail,34.41,7500.0,2017-04-01 00:00:00+00:00,2017,2018-12,3600.0,LBC - RK20NCE020,,False,2010-04-01,3197.0,True,5177103,53724388.0,CO01,,529616.0,182818.0,51.52940529999999,-0.1328224,2,,,58A,,,,,58.0,A,,,,20400782,,,,,osgb4000000030250354,2,osgb5000005256223705,1,10892678000.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DA,NW1 1DA,S,2W,D,E05000143,2015-02-23,0,CS,249.0,POINT (529617.7775467486 182818.2609444392),2010-04-01 00:00:00,10892678000,2019-01-01,3197,2010-04-01,0 days,3197,1,3197,0,0,False,True,Eversholt
12791056000,415198,415198,00782002470030,E09000007,Camden,Inner London - West,SUITES 213/215/216 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,160.78,67000.0,2017-08-15 00:00:00+00:00,2017,2021-03,34304.0,LANDMARK SPACE LTD,257.67,False,2017-09-28,1281.0,True,5193542,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 213-215-216 AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791056000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791056000,2021-04-01,1281,2010-04-01,2737 days,4018,0,1281,2737,0,False,False,Eversholt
12791073000,415138,415138,00782002470026,E09000007,Camden,Inner London - West,SUITE 212. 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,48.98,21250.0,2017-08-15 00:00:00+00:00,2017,2021-03,10603.75,LANDMARK SPACE LTD,81.84,False,2017-09-28,1281.0,True,5193543,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 212 AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791073000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791073000,2021-04-01,1281,2010-04-01,2737 days,4018,0,1281,2737,0,False,False,Eversholt
12791096000,415020,415020,00782002470017,E09000007,Camden,Inner London - West,SUITE 211C. 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,18.4,8400.0,2017-08-15 00:00:00+00:00,2017,2017-12,3914.4,LANDMARK SPACE LTD,32.41,False,2017-09-28,95.0,True,5193544,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 211C AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791096000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791096000,2018-01-01,95,2010-04-01,2737 days,2832,1,95,2737,0,False,False,Eversholt
12791112000,415200,415200,00782002470031,E09000007,Camden,Inner London - West,SUITE 211A. 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,16.73,7600.0,2017-08-15 00:00:00+00:00,2017,2017-12,3541.6,LANDMARK SPACE LTD,29.82,False,2017-08-28,126.0,True,5193553,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 211A AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791112000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-08-28 00:00:00,12791112000,2018-01-01,126,2010-04-01,2706 days,2832,1,126,2706,0,False,False,Eversholt
12791116000,415048,415048,00782002470018,E09000007,Camden,Inner London - West,SUITE 210. 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,20.17,9200.0,2017-08-15 00:00:00+00:00,2017,2021-03,4590.8,LANDMARK SPACE LTD,34.84,False,2017-09-28,1281.0,True,5193546,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 210 AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791116000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791116000,2021-04-01,1281,2010-04-01,2737 days,4018,0,1281,2737,0,False,False,Eversholt
12791124000,415063,415063,00782002470019,E09000007,Camden,Inner London - West,SUITE 209.2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,21.1,9700.0,2017-08-15 00:00:00+00:00,2017,2021-03,4840.3,LANDMARK SPACE LTD,36.46,False,2017-09-28,1281.0,True,5193547,,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,,,,,,,OFFICE SUITE 209 AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791124000.0,EVERSHOLT STREET,,,LONDON,CAMDEN,,,NW1 1DB,,,C,E05000143,,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791124000,2021-04-01,1281,2010-04-01,2737 days,4018,0,1281,2737,0,False,False,Eversholt
12791133000,414945,414945,00782002470012,E09000007,Camden,Inner London - West,SUITE 208B. 2ND FLR EUSTON HOUSE 24,EVERSHOLT STREET,LONDON,NW1 1DB,Offices (Inc Computer Centres),203,Office General,Office,16.91,7700.0,2017-08-15 00:00:00+00:00,2017,2017-12,3588.2,LANDMARK SPACE LTD,29.82,False,2017-09-28,95.0,True,5193548,55144331.0,CO01,5087800.0,529694.0,182727.0,51.5285696,-0.13173210000000002,2,CTORI CONSTRUCTION CONSULTANTS LTD,,EUSTON HOUSE,24.0,,,OFFICE SUITE 208B AT 2ND FLOOR,24.0,,,,EUSTON HOUSE,20400782,,,,,osgb4000000030344327,2,osgb1000005429416,4,12791133000.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DB,NW1 1DB,S,1W,D,E05000143,2018-03-03,0,CO,203.0,POINT (529695.7757073534 182727.2583801325),2017-09-28 00:00:00,12791133000,2018-01-01,95,2010-04-01,2737 days,2832,1,95,2737,0,False,False,Eversholt
