,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
43693063,20767,20767,00140385010002,E09000007,Camden,Inner London - West,169,HAVERSTOCK HILL,LONDON,NW3 4QT,Shops,249,Retail High Street,Retail,101.78,43250.0,2017-04-01 00:00:00+00:00,2017,2021-03,21581.75,MARIE CURIE CANCER CARE,2935.42,True,2010-04-01,4018.0,True,5057805,17690340.0,CR08,,527356.0,185043.0,51.5499151,-0.16458029999999998,1,MARIE CURIE CANCER CARE,,,169.0,,,,169.0,,,,,20400301,,N,osgb1000002298731505,11.0,osgb4000000030097630,3,osgb1000005166189,5,43693063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 4QT,NW3 4QT,S,1L,D,E05000128,2012-03-19,3,CS,249.0,POINT (527357.7657449393 185043.30697003),2010-04-01 00:00:00,43693063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Haverstock
43772063,399909,399909,0030102381001A,E09000007,Camden,Inner London - West,ROSARY R C SCHOOL 238,HAVERSTOCK HILL,LONDON,NW3 2AE,Local Authority Schools (National Scheme),159,Other Public,,316.949289724772,95000.0,2017-04-01 00:00:00+00:00,2017,2021-03,48640.0,LBC - EA209CE020,0.0,True,2010-04-01,4018.0,True,5011666,,P,,527197.0,185280.0,51.5520808,-0.1667866,1,,,,,,,,238.0,,,,,20400301,,N,,,osgb4000000030223546,2,osgb1000005166077,4,43772063.0,HAVERSTOCK HILL,,,LONDON,CAMDEN,,,NW3 2AE,,,N,E05000135,,15,EL,159.0,POINT (527198.7650186635 185280.3070922222),2010-04-01 00:00:00,43772063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Haverstock
43820063,48224,48224,00301021600005,E09000007,Camden,Inner London - West,216,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,267.97,71000.0,2010-04-01 00:00:00+00:00,2010,2011-03,29394.0,AZZURRI RESTAURANTS LIMITED,24906.88,True,2010-04-01,365.0,True,5041862,17681496.0,C,,527289.0,185191.0,51.5512602,-0.1654925,2,,,,216.0,,,,216.0,,,,,20400301,,N,osgb1000002298731352,15.0,osgb4000000030223559,7,osgb1000005166089,5,43820063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1D,D,E05000135,2012-03-19,0,CR,234.0,POINT (527290.7705875784 185191.3018650665),2010-04-01 00:00:00,43820063,2011-04-01,365,2010-04-01,0 days,365,1,365,0,1,False,True,Haverstock
43820063,48238,48238,00301021600005,E09000007,Camden,Inner London - West,216,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,267.97,71000.0,2010-04-01 00:00:00+00:00,2010,2014-09,34222.0,PREZZO PLC,21435.38,True,2011-07-19,1170.0,True,5041862,17681496.0,C,,527289.0,185191.0,51.5512602,-0.1654925,2,,,,216.0,,,,216.0,,,,,20400301,,N,osgb1000002298731352,15.0,osgb4000000030223559,7,osgb1000005166089,5,43820063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1D,D,E05000135,2012-03-19,0,CR,234.0,POINT (527290.7705875784 185191.3018650665),2011-07-19 00:00:00,43820063,2014-10-01,1170,2010-04-01,474 days,1644,1,1170,474,1,False,True,Haverstock
43820063,48264,48264,00301021600005,E09000007,Camden,Inner London - West,216,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,267.97,112000.0,2017-04-01 00:00:00+00:00,2017,2021-03,57344.0,FRANCO MANCA 2 UK LTD,3844.12,True,2015-02-19,2233.0,True,5041862,17681496.0,C,,527289.0,185191.0,51.5512602,-0.1654925,2,,,,216.0,,,,216.0,,,,,20400301,,N,osgb1000002298731352,15.0,osgb4000000030223559,7,osgb1000005166089,5,43820063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1D,D,E05000135,2012-03-19,0,CR,234.0,POINT (527290.7705875784 185191.3018650665),2015-02-19 00:00:00,43820063,2021-04-01,2233,2010-04-01,1785 days,4018,0,2233,1785,1,False,True,Haverstock
43838063,48272,48272,00301024000004,E09000007,Camden,Inner London - West,240,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,254.1,66500.0,2010-04-01 00:00:00+00:00,2010,2012-03,28794.5,43838063,,True,2010-04-01,,True,5016172,17681508.0,CR08,,527187.0,185288.0,51.5521549,-0.1669278,2,THE TRUSCOTT CELLAR,,,240.0,,,,240.0,,,,,20400301,,N,osgb1000002298730982,19.0,osgb4000000030223546,2,osgb1000005166076,4,43838063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1J,D,E05000135,2012-03-19,0,CR,234.0,POINT (527188.7694497834 185288.3020306615),2010-04-01 00:00:00,43838063,2012-04-01,731,2010-04-01,0 days,731,1,731,0,1,False,True,Haverstock
43838063,48284,48284,00301024000004,E09000007,Camden,Inner London - West,240,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,254.1,66500.0,2010-04-01 00:00:00+00:00,2010,2015-03,32053.0,MALORAM LIMITED - IN LIQUIDATION,11598.7,True,2012-04-15,1081.0,True,5016172,17681508.0,CR08,,527187.0,185288.0,51.5521549,-0.1669278,2,THE TRUSCOTT CELLAR,,,240.0,,,,240.0,,,,,20400301,,N,osgb1000002298730982,19.0,osgb4000000030223546,2,osgb1000005166076,4,43838063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1J,D,E05000135,2012-03-19,0,CR,234.0,POINT (527188.7694497834 185288.3020306615),2012-04-15 00:00:00,43838063,2015-04-01,1081,2010-04-01,745 days,1826,1,1081,745,1,False,True,Haverstock
43838063,48298,48298,00301024000004,E09000007,Camden,Inner London - West,240,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,243.37,71000.0,2017-04-01 00:00:00+00:00,2017,2018-09,35003.0,MELANGE RESTAURANTS LTD.,30913.22,True,2017-05-24,495.0,True,5016172,17681508.0,CR08,,527187.0,185288.0,51.5521549,-0.1669278,2,THE TRUSCOTT CELLAR,,,240.0,,,,240.0,,,,,20400301,,N,osgb1000002298730982,19.0,osgb4000000030223546,2,osgb1000005166076,4,43838063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1J,D,E05000135,2012-03-19,0,CR,234.0,POINT (527188.7694497834 185288.3020306615),2017-05-24 00:00:00,43838063,2018-10-01,495,2010-04-01,2610 days,3105,1,495,2610,1,False,True,Haverstock
43838063,48308,48308,00301024000004,E09000007,Camden,Inner London - West,240,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,243.37,71000.0,2017-04-01 00:00:00+00:00,2017,2021-03,36352.0,ALP'S KITCHEN LIMITED,31677.64,True,2019-05-13,689.0,True,5016172,17681508.0,CR08,,527187.0,185288.0,51.5521549,-0.1669278,2,THE TRUSCOTT CELLAR,,,240.0,,,,240.0,,,,,20400301,,N,osgb1000002298730982,19.0,osgb4000000030223546,2,osgb1000005166076,4,43838063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1J,D,E05000135,2012-03-19,0,CR,234.0,POINT (527188.7694497834 185288.3020306615),2019-05-13 00:00:00,43838063,2021-04-01,689,2010-04-01,3329 days,4018,0,689,3329,1,False,True,Haverstock
43846063,48396,48396,00301024610016,E09000007,Camden,Inner London - West,246,HAVERSTOCK HILL,LONDON,NW3 2AE,Shops,249,Retail High Street,Retail,35.75,19500.0,2017-04-01 00:00:00+00:00,2017,2021-03,9730.5,43846063,,True,2017-04-01,,True,5087221,17681503.0,CR08,,527175.0,185301.0,51.5522745,-0.1670961,2,,,,246.0,,,,246.0,,,,,20400301,,N,osgb1000002298730977,21.0,osgb4000000030223546,2,osgb1000005166073,4,43846063.0,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,2W,D,E05000135,2012-03-19,5,CS,249.0,POINT (527176.768347494 185301.3097242253),2017-04-01 00:00:00,43846063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Haverstock
