,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
50275063,60892,60892,00363011900009,E09000007,Camden,Inner London - West,119,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,101.2,20250.0,2017-04-01 00:00:00+00:00,2017,2021-03,10104.75,50275063,,True,2017-04-01,,True,5067068,17650985.0,CR,,528958.0,184469.0,51.5443932,-0.1416984,1,,,,119.0,,,,119.0,,,,,20400363,,N,osgb1000002298773717,18.0,osgb4000000030153111,4,osgb5000005156541886,1,50275063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PB,NW1 8PB,S,1J,D,E05000130,2012-03-19,1,CS,249.0,POINT (528959.7858251828 184469.3032738729),2017-04-01 00:00:00,50275063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50283063,310952,310952,00363012300001,E09000007,Camden,Inner London - West,123,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,143.1,15000.0,2010-10-01 00:00:00+00:00,2010,2010-12,6105.0,50283063,,True,2010-10-01,,True,5067952,,C,,528958.0,184479.0,51.5444831,-0.14169479999999998,2,,,,,,,,123.0,,,,,20400363,,N,,,osgb4000000030153111,4,osgb5000005156542375,2,50283063.0,KENTISH TOWN ROAD,,,LONDON,CAMDEN,,,NW1 8PB,,,L,E05000130,,3,CS,249.0,POINT (528959.7814802065 184479.3068771404),2010-10-01 00:00:00,50283063,2011-01-01,92,2010-04-01,183 days,275,1,92,183,1,False,True,Fortress
50283063,310993,310993,00363012300001,E09000007,Camden,Inner London - West,123,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,124.2,16500.0,2017-04-01 00:00:00+00:00,2017,2021-03,8233.5,ARROWISE CORPORATION LIMITED,3974.76,True,2011-06-01,3592.0,True,5067952,,C,,528958.0,184479.0,51.5444831,-0.14169479999999998,2,,,,,,,,123.0,,,,,20400363,,N,,,osgb4000000030153111,4,osgb5000005156542375,2,50283063.0,KENTISH TOWN ROAD,,,LONDON,CAMDEN,,,NW1 8PB,,,L,E05000130,,3,CS,249.0,POINT (528959.7814802065 184479.3068771404),2011-06-01 00:00:00,50283063,2021-04-01,3592,2010-04-01,426 days,4018,0,3592,426,1,False,True,Fortress
50287063,61068,61068,00363012500003,E09000007,Camden,Inner London - West,125,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,136.67,24500.0,2017-04-01 00:00:00+00:00,2017,2021-03,12225.5,50287063,,True,2017-04-01,,True,5054496,17650989.0,CR,,528956.0,184483.0,51.5445195,-0.1417221,2,PAYLESS FOOD & WINE,,,125.0,,,,125.0,,,,,20400363,,N,osgb1000002298773714,16.0,osgb4000000030153111,4,osgb1000005301492,5,50287063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PB,NW1 8PB,S,1P,D,E05000130,2012-03-19,0,CS,249.0,POINT (528957.785698898 184483.306624506),2017-04-01 00:00:00,50287063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50291063,61156,61156,00363012700005,E09000007,Camden,Inner London - West,127,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,51.2,15250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7609.75,50291063,,True,2017-04-01,,True,5049236,17650991.0,C,,528956.0,184488.0,51.5445644,-0.1417203,2,,,,127.0,,,,127.0,,,,,20400363,,N,osgb1000002298773712,17.0,osgb4000000030153111,4,osgb1000005301491,4,50291063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PB,NW1 8PB,S,1Q,D,E05000130,2012-03-19,2,CS,249.0,POINT (528957.7836688706 184488.3028659769),2017-04-01 00:00:00,50291063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50295063,61244,61244,00363012900007,E09000007,Camden,Inner London - West,129,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,55.3,17250.0,2017-04-01 00:00:00+00:00,2017,2021-03,8607.75,50295063,,True,2017-04-01,,True,5055101,17651013.0,CR08,,528956.0,184491.0,51.5445914,-0.1417192,2,GLOBAL SERVICES DAK LTD,,,129.0,,,,129.0,,,,,20400363,,N,osgb1000002298773711,18.0,osgb4000000030153111,4,osgb1000005301490,4,50295063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PB,NW1 8PB,S,1R,D,E05000130,2012-03-19,2,CS,249.0,POINT (528957.7836679765 184491.3073183611),2017-04-01 00:00:00,50295063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50299063,355539,355539,00363013100008,E09000007,Camden,Inner London - West,131,KENTISH TOWN ROAD,LONDON,NW1 8PB,Hairdressing/Beauty Salons,417,Retail High Street,Retail,47.44,15250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7609.75,50299063,,True,2017-04-01,,True,5055527,17650984.0,CR08,,528956.0,184496.0,51.54463629999999,-0.1417174,2,BEAUTY MARK,,,131.0,,,,131.0,,,,,20400363,,N,osgb1000002298773710,15.0,osgb4000000030153111,4,osgb1000005301489,5,50299063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8PB,NW1 8PB,S,1S,D,E05000130,2012-03-19,1,CS3,417.0,POINT (528957.7816374262 184496.303559888),2017-04-01 00:00:00,50299063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Fortress
50302063,413461,413461,05007026220001,E09000007,Camden,Inner London - West,262-266,KENTISH TOWN ROAD,LONDON,NW5 2AA,Libraries,156,Other Public,,137.018956424155,33500.0,2017-04-01 00:00:00+00:00,2017,2021-03,16716.5,LBC - XG804CE020,10143.0,True,2010-04-01,4018.0,True,5085726,17714303.0,CO01LG,,529029.0,185096.0,51.550011700000006,-0.1404453,2,LONDON BOROUGH OF CAMDEN,,KENTISH TOWN LIBRARY 262-266,,,,,262.0,,266.0,,KENTISH TOWN LIBRARY,20400363,,N,osgb1000002298839701,10.0,osgb4000000030250558,2,osgb1000005441536,4,50302063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW5 2AA,NW5 2AA,S,2F,D,E05000139,2012-03-19,0,EM,156.0,POINT (529030.791188902 185096.3125364347),2010-04-01 00:00:00,50302063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Fortress
50314063,295475,295475,05007027200006,E09000007,Camden,Inner London - West,272,KENTISH TOWN ROAD,LONDON,NW5 2AA,Shops,249,Retail High Street,Retail,31.83,15750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7859.25,AJMER JOHAL & COMPANY LTD,3485.86,True,2010-04-01,4018.0,True,5067195,17714299.0,CR,,529022.0,185111.0,51.5501482,-0.14054070000000002,1,G & B NEWSAGENTS,,,272.0,,,,272.0,,,,,20400363,,N,osgb1000002298839694,18.0,osgb4000000030250539,5,osgb1000005441541,3,50314063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW5 2AA,NW5 2AA,S,1S,D,E05000139,2012-03-19,1,CS,249.0,POINT (529023.7911760762 185111.3237833641),2010-04-01 00:00:00,50314063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Fortress
50322063,388585,388585,0500702760000A,E09000007,Camden,Inner London - West,276,KENTISH TOWN ROAD,LONDON,NW5 2AA,Restaurants,234,Retail Restaurants & Cafes,Retail,512.44,116000.0,2017-04-01 00:00:00+00:00,2017,2021-03,59392.0,OAXACA LIMITED,1463.13,True,2015-06-18,2114.0,True,5039911,17714289.0,CR08,,529027.0,185136.0,51.5503717,-0.14045950000000001,2,WAHACA,,,276.0,,,,276.0,,,,,20400363,,N,osgb1000002298839689,14.0,osgb4000000030250539,5,osgb1000005441521,6,50322063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW5 2AA,NW5 2AA,S,1U,D,E05000139,2012-03-19,0,CR,234.0,POINT (529028.7889440004 185136.3210670358),2015-06-18 00:00:00,50322063,2021-04-01,2114,2010-04-01,1904 days,4018,0,2114,1904,1,False,True,Fortress
