,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
28721063,135433,135433,00782006200004,E09000007,Camden,Inner London - West,62,EVERSHOLT STREET,LONDON,NW1 1DA,Restaurants,234,Retail Restaurants & Cafes,Retail,92.7,14250.0,2010-04-01 00:00:00+00:00,2010,2014-06,6711.75,MR V POZZUOT & MRS P POZZUTO,5029.75,True,2010-04-01,1552.0,True,5042229,17633217.0,CR07,,529609.0,182828.0,51.5294968,-0.13291960000000005,2,MURGER HAN,,,62.0,,,,62.0,,,,,20400782,,N,osgb1000002298820559,12.0,osgb4000000030250354,2,osgb1000005429435,5,28721063.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DA,NW1 1DA,S,1Q,D,E05000143,2012-03-19,1,CR,234.0,POINT (529610.7759264775 182828.264050597),2010-04-01 00:00:00,28721063,2014-07-01,1552,2010-04-01,0 days,1552,1,1552,0,1,False,True,Eversholt
28721063,135460,135460,00782006200004,E09000007,Camden,Inner London - West,62,EVERSHOLT STREET,LONDON,NW1 1DA,Restaurants,234,Retail Restaurants & Cafes,Retail,92.7,14250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7110.75,TERRA-COTTA WARRIORS LIMITED,3786.97,True,2014-08-02,2434.0,True,5042229,17633217.0,CR07,,529609.0,182828.0,51.5294968,-0.13291960000000005,2,MURGER HAN,,,62.0,,,,62.0,,,,,20400782,,N,osgb1000002298820559,12.0,osgb4000000030250354,2,osgb1000005429435,5,28721063.0,EVERSHOLT STREET,,EVERSHOLT STREET,LONDON,CAMDEN,LONDON,NW1 1DA,NW1 1DA,S,1Q,D,E05000143,2012-03-19,1,CR,234.0,POINT (529610.7759264775 182828.264050597),2014-08-02 00:00:00,28721063,2021-04-01,2434,2010-04-01,1584 days,4018,0,2434,1584,1,False,True,Eversholt
95136063,141004,141004,00807001700002,E09000007,Camden,Inner London - West,GND F 17,PHOENIX ROAD,LONDON,NW1 1SY,Offices (Inc Computer Centres),203,Office General,Office,21.96,4650.0,2017-04-01 00:00:00+00:00,2017,2021-03,2320.35,FULSHAIND VILLAGE TRUST (UK),275.56,True,2010-04-01,4018.0,True,5057504,28667776.0,X,,529580.0,182956.0,51.5306537,-0.1332904,2,,,17A,,,,,17.0,A,,,,20400807,,,osgb1000002298923493,5.0,osgb4000000030250357,5,osgb1000005429627,3,95136063.0,PHOENIX ROAD,,PHOENIX ROAD,LONDON,CAMDEN,LONDON,NW1 1SY,NW1 1SY,S,1S,D,E05000143,2012-03-19,0,CO,203.0,POINT (529581.7742703349 182956.2595768438),2010-04-01 00:00:00,95136063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
95310063,140872,140872,00805001800002,E09000007,Camden,Inner London - West,GND F 18,POLYGON ROAD,LONDON,NW1 1QD,Shops,249,Retail High Street,Retail,14.6,8400.0,2017-04-01 00:00:00+00:00,2017,2021-03,4191.6,95310063,,True,2017-04-01,,True,5031703,17635336.0,C,,529543.0,183008.0,51.5311295,-0.1338044,1,,,,18.0,,,,18.0,,,,,20400805,,N,osgb1000002298827588,13.0,osgb4000000030355065,8,osgb1000005432711,4,95310063.0,POLYGON ROAD,,POLYGON ROAD,LONDON,CAMDEN,LONDON,NW1 1QD,NW1 1QD,S,1A,D,E05000143,2012-03-19,0,CS,249.0,POINT (529544.7736936047 183008.2609339688),2017-04-01 00:00:00,95310063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Eversholt
95314063,140828,140828,00805000120001,E09000007,Camden,Inner London - West,HILLWOOD HOUSE,POLYGON ROAD,LONDON,NW1 1QH,Stores,268,Retail High Street,Retail,34.1,4850.0,2017-04-01 00:00:00+00:00,2017,2021-03,2420.15,ORIGIN HOUSING LTD,300.11,True,2010-04-01,4018.0,True,5040836,,C,,529487.0,183003.0,51.5310974,-0.1346131,2,,,,,,,,,,,,HILL-WOOD DAY CENTRE,20400805,,N,,,osgb4000000030425221,7,osgb1000001786976762,15,95314063.0,POLYGON ROAD,,,LONDON,CAMDEN,,,NW1 1QH,,,L,E05000143,,0,CW3,268.0,POINT (529488.7739204832 183003.2609034091),2010-04-01 00:00:00,95314063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
96250063,403792,403792,8.07003E+11,E09000007,Camden,Inner London - West,ST ALOYSIUS PRIMARY SCHOOL,PHOENIX ROAD,LONDON,NW1 1TA,Local Authority Schools (National Scheme),159,Other Public,,130.0042686,35250.0,2017-04-01 00:00:00+00:00,2017,2019-12,17307.75,LBC - EA212CE020,0.0,True,2010-04-01,3562.0,True,5019560,17636005.0,CE03IS,,529624.0,182907.0,51.5302033,-0.1326744,2,,,,28.0,,,,28.0,,,,ST ALOYSIUS RC INFANT SCHOOL,20400807,,N,osgb1000002298820539,11.0,osgb4000000030425216,4,osgb1000005429566,4,96250063.0,PHOENIX ROAD,,PHOENIX ROAD,LONDON,CAMDEN,LONDON,NW1 1TA,NW1 1TA,S,1U,D,E05000143,2012-03-19,0,EL,159.0,POINT (529625.7782754846 182907.2636166312),2010-04-01,96250063,2020-01-01,3562,2010-04-01,0 days,3562,1,3562,0,1,False,True,Eversholt
96575063,144348,144348,00854004000007,E09000007,Camden,Inner London - West,40,DORIC WAY,LONDON,NW1 1LH,Restaurants,234,Retail Restaurants & Cafes,Retail,45.11,11750.0,2017-04-01 00:00:00+00:00,2017,2021-03,5863.25,96575063,,True,2017-04-01,,True,5038896,52942113.0,CR07,,529671.0,182791.0,51.52915,-0.1320399,2,ROTI KING RESTAURANT,,,40.0,,,,40.0,,,,,20400854,,N,osgb5000005106777827,4.0,osgb4000000030250362,4,osgb1000005429467,4,96575063.0,DORIC WAY,,DORIC WAY,LONDON,CAMDEN,LONDON,NW1 1LH,NW1 1LH,S,1X,D,E05000143,2012-12-27,0,CR,234.0,POINT (529672.7779717481 182791.2559829749),2017-04-01 00:00:00,96575063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Eversholt
96659063,144304,144304,00852001130402,E09000007,Camden,Inner London - West,ST JOSEPHS FLATS,DRUMMOND CRESCENT,LONDON,NW1 1LY,Community Day Centres,67,Other Public,,139.3,5500.0,2017-04-01 00:00:00+00:00,2017,2021-03,2744.5,ORIGIN HOUSING LTD,563.04,True,2010-04-01,4018.0,True,5105565,,P,,529696.0,182842.0,51.529602600000004,-0.131661,1,,,,,,,,,,,,ST JOSEPHS FLATS,20400852,,N,,,osgb4000000030250384,3,osgb1000005429463,4,96659063.0,DRUMMOND CRESCENT,,,LONDON,CAMDEN,,,NW1 1LE,,,N,E05000143,,29,LC,67.0,POINT (529697.7740823539 182842.2578812743),2010-04-01 00:00:00,96659063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
98965063,139244,139244,00794002200007,E09000007,Camden,Inner London - West,22,CHALTON STREET,LONDON,NW1 1JH,Shops,249,Retail High Street,Retail,33.5,9000.0,2017-04-01 00:00:00+00:00,2017,2021-03,4491.0,FRONTLINE INTERNATIONAL AIR,2442.6,True,2010-04-01,4018.0,True,5029627,17634153.0,CR08,,529879.0,182774.0,51.5289495,-0.12904939999999998,2,GREENLAND TRAVEL,,,22.0,,,,22.0,,,,,20400794,,N,osgb1000002298819942,12.0,osgb5000005152504851,0,osgb1000005429599,4,98965063.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1JH,NW1 1JH,S,1E,D,E05000143,2012-03-19,0,CS,249.0,POINT (529880.7757020823 182774.2595324081),2010-04-01 00:00:00,98965063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
98968063,139308,139308,00794002800002,E09000007,Camden,Inner London - West,GND F 28,CHALTON STREET,LONDON,NW1 1JH,Shops,249,Retail High Street,Retail,34.4,6100.0,2010-04-01 00:00:00+00:00,2010,2015-03,2873.1,98968063,,True,2010-04-01,,True,5035041,17634158.0,CR02,,529863.0,182795.0,51.5291419,-0.1292721,1,,,,28.0,,,,28.0,,,,,20400794,,N,osgb1000002298819541,13.0,osgb5000005152504851,0,osgb1000005429596,3,98968063.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1JH,NW1 1JH,S,1H,D,E05000143,2012-03-19,1,CS,249.0,POINT (529864.7816364941 182795.2601723932),2010-04-01 00:00:00,98968063,2015-04-01,1826,2010-04-01,0 days,1826,1,1826,0,1,False,True,Eversholt
98971063,139391,139391,00794003020007,E09000007,Camden,Inner London - West,30-32,CHALTON STREET,LONDON,NW1 1JB,Shops,249,Retail High Street,Retail,91.3,17750.0,2010-04-01 00:00:00+00:00,2010,2013-12,8200.5,WEXEL LIMITED IN LIQUIDATION,6349.24,True,2010-04-01,1371.0,True,5083052,17634098.0,CM01,,529859.0,182803.0,51.529214700000004,-0.1293268,2,,,30-32,,,,,30.0,,32.0,,,20400794,,N,osgb1000002298819547,12.0,osgb5000005152504851,0,osgb1000005429590,5,98971063.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1JB,NW1 1JB,S,1A,D,E05000143,2012-03-19,0,CS,249.0,POINT (529860.7805415215 182803.2588032815),2010-04-01 00:00:00,98971063,2014-01-01,1371,2010-04-01,0 days,1371,1,1371,0,1,False,True,Eversholt
98997063,140124,140124,00794005900008,E09000007,Camden,Inner London - West,BST & GND FS 59,CHALTON STREET,LONDON,NW1 1HY,Shops,249,Retail High Street,Retail,61.6,7700.0,2017-04-01 00:00:00+00:00,2017,2021-03,3842.3,VICTOR STONE LIMITED,2111.4,True,2010-04-01,4018.0,True,5056522,17634085.0,CR08,,529788.0,182850.0,51.5296534,-0.13033250000000002,1,,,,59.0,,,,59.0,,,,,20400794,,N,osgb1000002298819526,15.0,osgb5000005152504833,0,osgb1000005429517,5,98997063.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1HY,NW1 1HY,S,1B,D,E05000143,2012-03-19,2,CS,249.0,POINT (529789.7764674688 182850.2608914464),2010-04-01 00:00:00,98997063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
99065063,403685,403685,00794006020001,E09000007,Camden,Inner London - West,SOMERSTOWN COFFEE HOUSE 60,CHALTON STREET,LONDON,NW1 1HS,Public Houses/Pub Restaurants (National Scheme),226,Retail Restaurants & Cafes,Retail,550.406321995376,123000.0,2017-04-01 00:00:00+00:00,2017,2021-03,62976.0,VARS BAR LIMITED - IN LIQUIDATION,10260.02,True,2010-04-01,4018.0,True,5063304,17634040.0,CR06,,529805.0,182875.0,51.5298742,-0.1300783,2,YUMMY PUBS LTD,,,60.0,,,,60.0,,,,,20400794,,N,osgb1000002298820613,17.0,osgb5000005152504833,0,osgb1000005429589,6,99065063.0,CHALTON STREET,,CHALTON STREET,LONDON,CAMDEN,LONDON,NW1 1HS,NW1 1HS,S,1B,D,E05000143,2012-03-19,1,CL,226.0,POINT (529806.7806092713 182875.2652837044),2010-04-01 00:00:00,99065063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Eversholt
100797063,145020,145020,00859006210019,E09000007,Camden,Inner London - West,GND F 62,CHURCHWAY,LONDON,NW1 1LJ,Shops,249,Retail High Street,Retail,26.4,5000.0,2010-04-01 00:00:00+00:00,2010,2013-03,2250.0,100797063,,True,2010-04-01,,True,5006934,17634582.0,C,,529765.0,182834.0,51.529514899999995,-0.1306697,2,,,,62.0,,,,62.0,,,,,20400859,,N,osgb1000002298819512,13.0,osgb5000005263931887,0,osgb1000005429508,5,100797063.0,CHURCHWAY,,CHURCHWAY,LONDON,CAMDEN,LONDON,NW1 1LT,NW1 1LT,S,1N,D,E05000143,2012-03-19,1,CS,249.0,POINT (529766.7813003995 182834.2615456824),2010-04-01 00:00:00,100797063,2013-04-01,1096,2010-04-01,0 days,1096,1,1096,0,1,False,True,Eversholt
