,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
99497063,82483,82483,005120178A0012,E09000007,Camden,Inner London - West,GND F 178A,ROYAL COLLEGE STREET,LONDON,NW1 0SP,Cafes,409,Retail Restaurants & Cafes,Retail,89.66,27750.0,2017-04-01 00:00:00+00:00,2017,2018-12,13320.0,NETWORK RAIL LTD,0.0,False,2016-04-01,1005.0,True,5074701,17632377.0,C,,529218.0,184175.0,51.5416916,-0.138059,2,,,178A,,,,,178.0,A,,,,20400512,,N,osgb1000002298833360,20.0,osgb5000005156547955,3,osgb1000005437305,7,99497063.0,ROYAL COLLEGE STREET,,ROYAL COLLEGE STREET,LONDON,CAMDEN,LONDON,NW1 0SP,NW1 0SP,S,1H,D,E05000131,2012-03-19,0,CR1,409.0,POINT (529219.7852121525 184175.2909905945),2016-04-01 00:00:00,99497063,2019-01-01,1005,2010-04-01,2192 days,3197,1,1005,2192,0,False,True,Kentish
110608063,113507,113507,00661009030019,E09000007,Camden,Inner London - West,ARCHES 90 & 91,BAYNES STREET,LONDON,NW1 0TX,Vehicle Repair Workshops & Garages,289,Industrial Light,Industrial,206.95,25750.0,2017-04-01 00:00:00+00:00,2017,2021-03,12849.25,NETWORK RAIL LTD,5652.32,False,2018-04-30,1067.0,True,5083999,17632646.0,CI03GA,,529353.0,184154.0,51.541472,-0.1361211,5,,,90-94,,,,,90.0,,94.0,,,20400661,,N,osgb1000002298006382,9.0,osgb4000000030250564,7,osgb5000005156542587,1,110608063.0,BAYNES STREET,,BAYNES STREET,LONDON,CAMDEN,LONDON,NW1 0TZ,NW1 0TZ,S,1Y,D,E05000131,2012-03-19,0,CG1,289.0,POINT (529354.7875236059 184154.2926299943),2018-04-30 00:00:00,110608063,2021-04-01,1067,2010-04-01,2951 days,4018,0,1067,2951,0,False,True,Kentish
175958063,83284,83284,00512154A0000B,E09000007,Camden,Inner London - West,154A,ROYAL COLLEGE STREET,LONDON,NW1 0TA,Shops,249,Retail High Street,Retail,19.7,9500.0,2017-04-01 00:00:00+00:00,2017,2021-03,4740.5,PARVENTURES LTD,0.0,False,2016-04-11,1816.0,True,5079479,17632492.0,CR08,,529260.0,184106.0,51.5410619,-0.137479,1,,,154A,,,,,154.0,A,,,,20400512,,N,osgb1000002298833860,21.0,osgb4000000030355193,2,osgb1000005437318,5,175958063.0,ROYAL COLLEGE STREET,,ROYAL COLLEGE STREET,LONDON,CAMDEN,LONDON,NW1 0TA,NW1 0TA,S,2B,D,E05000131,2012-03-19,0,CS,249.0,POINT (529261.7870997111 184106.2895720006),2016-04-11 00:00:00,175958063,2021-04-01,1816,2010-04-01,2202 days,4018,0,1816,2202,0,False,True,Kentish
180653063,402469,402469,0065600422001B,E09000007,Camden,Inner London - West,CONSTITUTION 42,ST PANCRAS WAY,LONDON,NW1 0QT,Public Houses/Pub Restaurants (National Scheme),226,Retail Restaurants & Cafes,Retail,193.763872961823,57000.0,2017-04-01 00:00:00+00:00,2017,2021-03,29184.0,PUBS OF DISTINCTION LTD,0.0,False,2020-02-04,422.0,True,5063437,17632063.0,X,,529405.0,184028.0,51.5403278,-0.135418,2,THE CONSTITUTION,,,42.0,,,,42.0,,44.0,,,20400656,,N,osgb1000002298834649,19.0,osgb4000000030355122,3,osgb1000005437475,9,180653063.0,ST PANCRAS WAY,,ST. PANCRAS WAY,LONDON,CAMDEN,LONDON,NW1 0QT,NW1 0QT,S,1B,D,E05000143,2012-03-19,1,CL,226.0,POINT (529406.7860315428 184028.2953597091),2020-02-04 00:00:00,180653063,2021-04-01,422,2010-04-01,3596 days,4018,0,422,3596,0,False,True,Kentish
203450063,113537,113537,00661900381125,E09000007,Camden,Inner London - West,UNIT 38,BRUGES PLACE,LONDON,NW1 0TE,Offices (Inc Computer Centres),203,Office General,Office,68.7,20750.0,2017-04-01 00:00:00+00:00,2017,2017-09,9669.5,BRUGES PLACE INVESTMENTS LTD,0.0,False,2017-06-23,100.0,True,5034723,17632567.0,C,,529303.0,184134.0,51.5413037,-0.1368491,2,,,,38.0,,,,,,,,FORMER 38,20401410,,N,osgb1000002298884141,11.0,osgb4000000030250488,3,osgb1000005437512,5,203450063.0,BRUGES PLACE,,BRUGES PLACE,LONDON,CAMDEN,LONDON,NW1 0TL,NW1 0TL,S,1H,D,E05000131,2012-03-19,0,CO,203.0,POINT (529304.7821284616 184134.2910074723),2017-06-23 00:00:00,203450063,2017-10-01,100,2010-04-01,2640 days,2740,1,100,2640,0,False,True,Kentish
203451063,113553,113553,00661939401112,E09000007,Camden,Inner London - West,UNITS 39 & 40,BRUGES PLACE,LONDON,NW1 0TL,Offices (Inc Computer Centres),203,Office General,Office,102.5,18250.0,2010-04-01 00:00:00+00:00,2010,2010-09,7427.75,MADURA GARMENTS EXPORTS LTD,3498.3,False,2010-04-01,183.0,True,5034868,28626013.0,CR,,529303.0,184134.0,51.5413037,-0.1368491,2,K & I KITCHEN INSTALLATIONS LTD,,39-40,,,,,39.0,,40.0,,,20401410,,N,osgb1000002298924773,6.0,osgb4000000030250488,3,osgb1000005437512,5,203451063.0,BRUGES PLACE,,BRUGES PLACE,LONDON,CAMDEN,LONDON,NW1 0TL,NW1 0TL,S,1J,D,E05000131,2012-03-19,0,CS7,251.0,POINT (529304.7821284616 184134.2910074723),2010-04-01 00:00:00,203451063,2010-10-01,183,2010-04-01,0 days,183,1,183,0,0,False,True,Kentish
207050063,82052,82052,0051201360011A,E09000007,Camden,Inner London - West,BST & GND FS 136,ROYAL COLLEGE STREET,LONDON,NW1 0TA,Offices (Inc Computer Centres),203,Office General,Office,114.3,25000.0,2017-04-01 00:00:00+00:00,2017,2021-03,12475.0,FULWELL 73 LIMITED,0.0,False,2015-07-13,2089.0,True,5129475,17632515.0,CR08,,529297.0,184032.0,51.5403884,-0.136973,2,JEFF KAHANE & ASSOCIATES,,,136.0,,,,136.0,,,,,20400512,,N,osgb1000002298986822,8.0,osgb4000000030153113,4,osgb5000005156542065,1,207050063.0,ROYAL COLLEGE STREET,,ROYAL COLLEGE STREET,LONDON,CAMDEN,LONDON,NW1 0TA,NW1 0TA,S,1J,D,E05000143,2012-03-19,2,CO,203.0,POINT (529298.7825858465 184032.2870635372),2015-07-13 00:00:00,207050063,2021-04-01,2089,2010-04-01,1929 days,4018,0,2089,1929,0,False,True,Kentish
207259000,112319,112319,0065400170004A,E09000007,Camden,Inner London - West,UNIT 4 AT 17-19,BONNY STREET,LONDON,NW1 9PE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,119.6,4700.0,2017-04-01 00:00:00+00:00,2017,2021-03,2345.3,THE ARCH COMPANY PROPERTIES LIMITED,31.81,False,2020-09-23,190.0,True,5124695,,CI03,5087075.0,529127.0,184186.0,51.54181129999999,-0.1393665,2,,,,,,,WORKSHOP AND PREMISES AT UNIT 4,17.0,,19.0,,,20400654,,N,,,osgb4000000030250508,5,osgb1000005437338,5,207259000.0,BONNY STREET,,,LONDON,CAMDEN,,,NW1 9PE,,,L,E05000130,,0,IF3,96.0,POINT (529128.7804508811 184186.2952772922),2020-09-23 00:00:00,207259000,2021-04-01,190,2010-04-01,3828 days,4018,0,190,3828,0,False,True,Kentish
207263000,112354,112354,006540017004AB,E09000007,Camden,Inner London - West,UNIT 4A AT 17-19,BONNY STREET,LONDON,NW1 9PE,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,51.32,6000.0,2017-04-01 00:00:00+00:00,2017,2018-12,2880.0,SCORPION SHOES LTD,0.0,False,2017-07-20,530.0,True,5124696,,CI03,5087075.0,529127.0,184186.0,51.54181129999999,-0.1393665,2,,,,,,,WORKSHOP AND PREMISES AT UNIT 4A,17.0,,19.0,,,20400654,,N,,,osgb4000000030250508,5,osgb1000005437338,5,207263000.0,BONNY STREET,,,LONDON,CAMDEN,,,NW1 9PE,,,L,E05000130,,0,IF3,96.0,POINT (529128.7804508811 184186.2952772922),2017-07-20 00:00:00,207263000,2019-01-01,530,2010-04-01,2667 days,3197,1,530,2667,0,False,True,Kentish
207748063,81779,81779,00512000023453,E09000007,Camden,Inner London - West,EX PUBLIC CONVENIENCE CORNER CAMDEN ROAD AND,ROYAL COLLEGE STREET,LONDON,NW1 9NL,Stores,268,Retail High Street,Retail,30.1,2375.0,2017-04-01 00:00:00+00:00,2017,2018-12,1140.0,LBC - D4186CE020,0.0,False,2014-10-10,1544.0,True,5134945,,CC05,,529190.0,184210.0,51.5420126,-0.1384497,2,,,,,,,,,,,,FORMER WC AT JUNCTION WITH CAMDEN ROAD,20400512,,N,osgb5000000001200747,27.0,osgb4000000030250489,7,osgb5000005214337971,1,207748063.0,ROYAL COLLEGE STREET,,,LONDON,CAMDEN,,,NW1 9NL,,,N,E05000131,,0,CW3,268.0,POINT (529191.7844654948 184210.2980347568),2014-10-10 00:00:00,207748063,2019-01-01,1544,2010-04-01,1653 days,3197,1,1544,1653,0,False,True,Kentish
