,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
4946957000,362819,362819,00395007478006,E09000007,Camden,Inner London - West,BST & GND FLRS 74-78,KILBURN HIGH ROAD,LONDON,NW6 4HS,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,211.77,88500.0,2017-04-01 00:00:00+00:00,2017,2021-03,45312.0,NAT WEST BANK PLC,0.0,False,2019-09-10,569.0,True,5158188,,CR01,5020410.0,525371.0,183714.0,51.5384153,-0.1936671,2,,,,,,,BANK AND PREMISES AT BASEMENT AND GROUND FLOOR,74.0,,78.0,,,20400395,,N,,,osgb4000000030329645,5,osgb1000004199633,3,4946957000.0,KILBURN HIGH ROAD,,,LONDON,CAMDEN,,,NW6 4HS,,,C,E05000140,,0,CS1,21.0,POINT (525372.7257093136 183714.2716876011),2019-09-10 00:00:00,4946957000,2021-04-01,569,2010-04-01,3449 days,4018,0,569,3449,0,False,True,Kilburn
5566411000,400389,400389,00395003430022,E09000007,Camden,Inner London - West,THE WESTBURY BAR & POOL LOUNGE 34,KILBURN HIGH ROAD,LONDON,NW6 5UJ,Public Houses/Pub Restaurants (National Scheme),226,Retail Restaurants & Cafes,Retail,333.111000279741,80500.0,2017-04-01 00:00:00+00:00,2017,2021-03,41216.0,HEINEKEN UK LTD,0.0,False,2017-11-28,1220.0,True,5143593,17737251.0,CR06,,525518.0,183533.0,51.536756,-0.1916132,2,,,,34.0,,,,34.0,,,,,20400395,,N,osgb1000002298615719,14.0,osgb4000000030223131,9,osgb1000004198157,6,5566411000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 5UA,NW6 5UA,S,2E,D,E05000140,2012-03-19,10,CL,226.0,POINT (525519.7219183525 183533.2682927872),2017-11-28 00:00:00,5566411000,2021-04-01,1220,2010-04-01,2798 days,4018,0,1220,2798,0,False,True,Kilburn
6522122000,70038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilburn
6669744000,69984,69984,00395034010025,E09000007,Camden,Inner London - West,GND FLR LINBURN HOUSE 340,KILBURN HIGH ROAD,LONDON,NW6 2QJ,Shops,249,Retail High Street,Retail,55.99,21500.0,2017-04-01 00:00:00+00:00,2017,2021-03,10728.5,GLOBEPLAN PROPERTIES LIMITED,0.0,False,2010-10-01,3835.0,True,5109074,17728452.0,CR08,,524739.0,184553.0,51.5460954,-0.20247779999999999,2,PICCOLO CAFE,,,340.0,,,,340.0,,,,,20400395,,N,osgb1000002298874062,11.0,osgb4000000030223199,3,osgb1000004051482,2,6669744000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 2QJ,NW6 2QJ,S,2G,D,E05000145,2012-03-19,0,CS,249.0,POINT (524740.7299164657 184553.2884121764),2010-10-01 00:00:00,6669744000,2021-04-01,3835,2010-04-01,183 days,4018,0,3835,183,0,False,True,Kilburn
6781286000,68567,68567,00395024400022,E09000007,Camden,Inner London - West,GND FLR 244,KILBURN HIGH ROAD,LONDON,NW6 2BS,Shops,249,Retail High Street,Retail,345.0,44500.0,2017-04-01 00:00:00+00:00,2017,2018-12,21360.0,AL FAISAL FISHERIES LTD - DISSOLVED,0.0,False,2015-02-09,1422.0,True,5004687,,CR08,,524992.0,184220.0,51.5430467,-0.1989494,2,,,,,,,,244.0,,,,,20400395,,N,,,osgb4000000030329699,3,osgb1000042132447,8,6781286000.0,KILBURN HIGH ROAD,,,LONDON,CAMDEN,,,NW6 2BS,,,L,E05000140,,9,CS,249.0,POINT (524993.7256706172 184220.2751005468),2015-02-09 00:00:00,6781286000,2019-01-01,1422,2010-04-01,1775 days,3197,1,1422,1775,0,False,True,Kilburn
6881700000,68092,68092,00395021210001,E09000007,Camden,Inner London - West,BST & GND FS 212,KILBURN HIGH ROAD,LONDON,NW6 4JH,Shops,249,Retail High Street,Retail,72.63,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,CAMDEN PRIMARY CARE TRUST,4929.39,False,2010-04-01,4018.0,True,5012078,52175846.0,CR08,,525101.0,184078.0,51.5417464,-0.1974288,1,,FLAT 1-4,,212.0,,,,212.0,,,,,20400395,,N,osgb1000002298986016,7.0,osgb4000000030223220,2,osgb1000004203142,3,6881700000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4JH,NW6 4JH,S,2A,D,E05000140,2012-03-19,5,CS,249.0,POINT (525102.7295420496 184078.2722681329),2010-04-01 00:00:00,6881700000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,0,False,True,Kilburn
7584818000,362823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kilburn
7586408000,389078,389078,00674004610001,E09000007,Camden,Inner London - West,BST & GND FLR 46,BIRCHINGTON ROAD,LONDON,NW6 4LJ,Shops,249,Retail High Street,Retail,219.11,41000.0,2017-04-01 00:00:00+00:00,2017,2021-03,20459.0,TEKBIR LIMITED - DISSOLVED,0.0,False,2012-09-01,3134.0,True,5160408,,CR08,5157615.0,525324.0,183816.0,51.5393424,-0.1943081,2,,,,,,,SHOP AND PREMISES AT BASEMENT AND GROUND FLOOR,46.0,,,,,20400674,,N,,,osgb4000000031074895,2,osgb1000004199466,3,7586408000.0,BIRCHINGTON ROAD,,,LONDON,CAMDEN,,,NW6 4LJ,,,C,E05000140,,0,CS,249.0,POINT (525325.728585323 183816.2723875792),2012-09-01 00:00:00,7586408000,2021-04-01,3134,2010-04-01,884 days,4018,0,3134,884,0,False,True,Kilburn
8065417000,326315,326315,00395009410013,E09000007,Camden,Inner London - West,BST & GND FLRS 94,KILBURN HIGH ROAD,LONDON,NW6 4HS,Shops,249,Retail High Street,Retail,69.26,44500.0,2017-04-01 00:00:00+00:00,2017,2021-03,22205.5,KEANES LIMITED,0.0,False,2013-08-01,2800.0,True,5021910,17731592.0,CR08,,525349.0,183761.0,51.5388425,-0.19396739999999998,1,LEMOGE CLINIC,,,94.0,,,,94.0,,,,,20400395,,N,osgb5000005108555863,6.0,osgb4000000030223129,3,osgb1000004199625,3,8065417000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4HS,NW6 4HS,S,2N,D,E05000140,2013-04-02,1,CS,249.0,POINT (525350.7275442185 183761.26426865),2013-08-01 00:00:00,8065417000,2021-04-01,2800,2010-04-01,1218 days,4018,0,2800,1218,0,False,True,Kilburn
8545685000,333153,333153,00395023010015,E09000007,Camden,Inner London - West,BST & GND FLR 230,KILBURN HIGH ROAD,LONDON,NW6 4JP,Shops,249,Retail High Street,Retail,111.13,32500.0,2012-06-16 00:00:00+00:00,2010,2016-09,15730.0,FMFR LTD,0.0,False,2015-04-01,549.0,True,5060646,52580943.0,CR08,,525062.0,184131.0,51.5422314,-0.1979721,1,,,,230.0,,,,230.0,,,,,20400395,,N,osgb5000005101193659,9.0,osgb4000000030329709,6,osgb1000004203048,3,8545685000.0,KILBURN HIGH ROAD,,KILBURN HIGH ROAD,LONDON,CAMDEN,LONDON,NW6 4JP,NW6 4JP,S,1W,D,E05000140,2012-03-19,7,CS,249.0,POINT (525063.7266084338 184131.278530966),2015-04-01 00:00:00,8545685000,2016-10-01,549,2010-04-01,1826 days,2375,1,549,1826,0,False,True,Kilburn
9517788000,352201,352201,00395034410001,E09000007,Camden,Inner London - West,BST 344A,KILBURN HIGH ROAD,LONDON,NW6 2QJ,Stores,268,Retail High Street,Retail,40.0,2500.0,2017-04-01 00:00:00+00:00,2017,2020-03,1227.5,SENATOR INTERNATIONAL LIMITED,-7.27595761418343e-12,False,2019-06-22,284.0,True,5185715,,CI04,5151552.0,524731.0,184561.0,51.546169,-0.20259029999999997,2,,,,,,,STORE AND PREMISES,344.0,A,,,,20400395,,,,,osgb4000000030223199,3,osgb1000004051480,2,9517788000.0,KILBURN HIGH ROAD,,,LONDON,CAMDEN,,,NW6 2QJ,,,C,E05000145,,0,CW3,268.0,POINT (524732.7283943519 184561.2814400895),2019-06-22 00:00:00,9517788000,2020-04-01,284,2010-04-01,3369 days,3653,1,284,3369,0,False,True,Kilburn
10408186000,392342,392342,99034026400056,E09000007,Camden,Inner London - West,264A,BELSIZE ROAD,LONDON,NW6 4BT,Shops,249,Retail High Street,Retail,38.99,16250.0,2017-04-01 00:00:00+00:00,2017,2021-03,8108.75,ROXBURG OVERSEAS LIMITED,0.0,False,2016-10-28,1616.0,True,5170728,,CC07,,525483.0,183644.0,51.53776129999999,-0.192078,1,,,,,,,,264.0,A,,,,20499034,,,,,osgb4000000030138861,7,osgb1000004199688,3,10408186000.0,BELSIZE ROAD,,,LONDON,CAMDEN,,,NW6 4BT,,,L,E05000140,,1,CS,249.0,POINT (525484.7248749405 183644.2658455639),2016-10-28 00:00:00,10408186000,2021-04-01,1616,2010-04-01,2402 days,4018,0,1616,2402,0,False,True,Kilburn
11330475000,414688,414688,0040070020002,E09000007,Camden,Inner London - West,UNIT 233 WEBHEATH,NETHERWOOD STREET,LONDON,NW6 2JX,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,57.7,4800.0,2017-09-14 00:00:00+00:00,2017,2021-03,2395.2,LBC - XG600CE020,1253.54,False,2017-09-14,1295.0,True,5191736,,CI03,5105672.0,524865.0,184421.0,51.544881200000006,-0.2007085,1,,,,,,,UNIT 233,,,,,WEBHEATH,20400400,,,,,osgb5000005153439034,1,osgb1000042132542,2,11330475000.0,NETHERWOOD STREET,,,LONDON,CAMDEN,,,NW6 2JR,,,L,E05000140,,0,IF3,96.0,POINT (524866.729061119 184421.2791770392),2017-09-14 00:00:00,11330475000,2021-04-01,1295,2010-04-01,2723 days,4018,0,1295,2723,0,False,True,Kilburn
