,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
44992063,11932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
45118063,10917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
67618063,23811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
98041063,43556,43556,0029500401002A,E09000007,Camden,Inner London - West,BST & GND FS 40,ROSSLYN HILL,LONDON,NW3 1NH,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,323.36,124000.0,2017-04-01 00:00:00+00:00,2017,2021-03,63488.0,LLOYDS BANK PLC,0.0,False,2019-08-21,589.0,True,5055792,,C,,526780.0,185589.0,51.5549515,-0.1726866,1,,,,,,,,40.0,,,,,20400295,,N,,,osgb4000000030223884,5,osgb1000004339892,4,98041063.0,ROSSLYN HILL,,,LONDON,CAMDEN,,,NW3 1NH,,,L,E05000135,,0,CS1,21.0,POINT (526781.7565652593 185589.3077942915),2019-08-21 00:00:00,98041063,2021-04-01,589,2010-04-01,3429 days,4018,0,589,3429,0,False,True,Hampstead
98043063,43613,43613,0029500440999B,E09000007,Camden,Inner London - West,BST & GND FS 44,ROSSLYN HILL,LONDON,NW3 1NH,Shops,249,Retail High Street,Retail,85.3,38750.0,2010-04-01 00:00:00+00:00,2010,2013-06,17902.5,HAMPSTEAD AUDIO LIMITED,0.0,False,2013-02-28,123.0,True,5087454,17680500.0,CR08,,526764.0,185598.0,51.555036,-0.172914,1,RONIS,,,44.0,,,,44.0,,,,,20400295,,N,osgb1000002298674090,17.0,osgb4000000030223884,5,osgb1000004339887,4,98043063.0,ROSSLYN HILL,,ROSSLYN HILL,LONDON,CAMDEN,LONDON,NW3 1NH,NW3 1NH,S,1Z,D,E05000135,2012-03-19,0,CS,249.0,POINT (526765.7577132307 185598.3107930608),2013-02-28 00:00:00,98043063,2013-07-01,123,2010-04-01,1064 days,1187,1,123,1064,0,False,True,Hampstead
98053063,32398,32398,0023483401000B,E09000007,Camden,Inner London - West,GND F REAR 62,ROSSLYN HILL,LONDON,NW3 1ND,Offices (Inc Computer Centres),203,Office General,Office,52.1,15500.0,2010-04-01 00:00:00+00:00,2010,2013-12,7161.0,HAMPSTEAD BUREAU LTD,0.0,False,2013-09-29,94.0,True,5160152,,CO01,5088077.0,526712.0,185617.0,51.5552184,-0.1736568,2,,,,,,,OFFICES AND PREMISES AT GROUND FLOOR REAR,62.0,,,,,20400295,,N,,,osgb4000000030411266,4,osgb1000004339868,5,98053063.0,ROSSLYN HILL,,,LONDON,CAMDEN,,,NW3 1ND,,,C,E05000135,,0,CO,203.0,POINT (526713.7579714066 185617.3085204941),2013-09-29 00:00:00,98053063,2014-01-01,94,2010-04-01,1277 days,1371,1,94,1277,0,False,True,Hampstead
100496063,24732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
100790063,20703,20703,00137002810016,E09000007,Camden,Inner London - West,BST 28,CHURCH ROW,LONDON,NW3 6UP,Restaurants,234,Retail Restaurants & Cafes,Retail,70.5,26000.0,2010-04-01 00:00:00+00:00,2010,2016-03,12480.0,NEW ISLAND INTERNATIONAL CLOTHING LTD,0.0,False,2015-10-02,182.0,True,5145233,,CO01,5022550.0,526356.0,185637.0,51.5554779,-0.1787819,2,,,,,,,OFFICES AND PREMISES AT BASEMENT,28.0,,,,,20400137,,N,,,osgb4000000030223892,2,osgb1000004341226,3,100790063.0,CHURCH ROW,,,LONDON,CAMDEN,,,NW3 6UP,,,C,E05000133,,0,CR,234.0,POINT (526357.7524844434 185637.3071626281),2015-10-02 00:00:00,100790063,2016-04-01,182,2010-04-01,2010 days,2192,1,182,2010,0,False,True,Hampstead
102354063,22175,22175,00153002910014,E09000007,Camden,Inner London - West,BST & GND FS 29,HAMPSTEAD HIGH STREET,LONDON,NW3 1QA,Shops,249,Retail High Street,Retail,153.9,115000.0,2017-04-01 00:00:00+00:00,2017,2021-03,58880.0,FRENCH CHILDRENS WEAR LIMITED IN CVA,7.27595761418343e-12,False,2019-05-05,697.0,True,5064269,17680662.0,CR,,526494.0,185707.0,51.5560761,-0.1767673,1,SERGEANT MAJOR,,,29.0,,,,29.0,,,,,20400153,,N,osgb1000002298674569,8.0,osgb4000000030411269,3,osgb1000004340804,6,102354063.0,HAMPSTEAD HIGH STREET,,HAMPSTEAD HIGH STREET,LONDON,CAMDEN,LONDON,NW3 1QA,NW3 1QA,S,1L,D,E05000135,2012-03-19,3,CS,249.0,POINT (526495.7514321047 185707.3093356493),2019-05-05 00:00:00,102354063,2021-04-01,697,2010-04-01,3321 days,4018,0,697,3321,0,False,True,Hampstead
102497063,22772,22772,00153005710017,E09000007,Camden,Inner London - West,BST GND & 1ST FS 57,HAMPSTEAD HIGH STREET,LONDON,NW3 1QH,Shops,249,Retail High Street,Retail,104.7,68500.0,2010-04-01 00:00:00+00:00,2010,2016-06,34044.5,ADMINISTRATORS OF PHONES 4U LIMITED - IN,0.0,False,2014-09-15,655.0,True,5066315,17680714.0,C,,526382.0,185735.0,51.5563528,-0.1783719,1,BRANDY MELVILLE,,,57.0,,,,57.0,,,,,20400153,,N,osgb1000002298675229,11.0,osgb4000000030223885,2,osgb1000004341040,3,102497063.0,HAMPSTEAD HIGH STREET,,HAMPSTEAD HIGH STREET,LONDON,CAMDEN,LONDON,NW3 1QH,NW3 1QH,S,2B,D,E05000135,2012-03-19,5,CS,249.0,POINT (526383.7515765233 185735.3081762973),2014-09-15 00:00:00,102497063,2016-07-01,655,2010-04-01,1628 days,2283,1,655,1628,0,False,True,Hampstead
102498063,22812,22812,00153005810018,E09000007,Camden,Inner London - West,BST GND & 1ST FS 58,HAMPSTEAD HIGH STREET,LONDON,NW3 1QH,Shops,249,Retail High Street,Retail,100.2,75500.0,2010-04-01 00:00:00+00:00,2010,2015-06,37221.5,CRABTREE & EVELYN (OVERSEAS) LIMITED,0.0,False,2014-01-09,538.0,True,5011053,17680709.0,C,,526386.0,185731.0,51.556315999999995,-0.17831570000000002,1,,,,58.0,,,,58.0,,,,,20400153,,N,osgb1000002298946271,10.0,osgb4000000030223885,2,osgb1000004341041,3,102498063.0,HAMPSTEAD HIGH STREET,,HAMPSTEAD HIGH STREET,LONDON,CAMDEN,LONDON,NW3 1QH,NW3 1QH,S,1B,D,E05000135,2012-03-19,0,CS,249.0,POINT (526387.7493554335 185731.3128644017),2014-01-09 00:00:00,102498063,2015-07-01,538,2010-04-01,1379 days,1917,1,538,1379,0,False,True,Hampstead
102506063,22976,22976,00153006600008,E09000007,Camden,Inner London - West,BST & GND FS & 1ST F FRNT 66,HAMPSTEAD HIGH STREET,LONDON,NW3 1QH,Shops,249,Retail High Street,Retail,88.2,68500.0,2009-11-06 00:00:00+00:00,2010,2012-06,31373.0,FROZEN YOGHURT INC. LTD - IN LIQUIDATION,0.0,False,2011-12-12,202.0,True,5036790,17680743.0,CR08,,526424.0,185700.0,51.5560289,-0.177779,1,TARA JAMON LTD,,,66.0,,,,66.0,,,,,20400153,,N,osgb1000002298675394,14.0,osgb4000000030411263,2,osgb1000004341065,3,102506063.0,HAMPSTEAD HIGH STREET,,HAMPSTEAD HIGH STREET,LONDON,CAMDEN,LONDON,NW3 1QP,NW3 1QP,S,1P,D,E05000135,2012-03-19,1,CS,249.0,POINT (526425.7495071546 185700.3127003522),2011-12-12 00:00:00,102506063,2012-07-01,202,2010-04-01,620 days,822,1,202,620,0,False,True,Hampstead
102512063,23231,23231,00153007310058,E09000007,Camden,Inner London - West,GND F 73,HAMPSTEAD HIGH STREET,LONDON,NW3 1QX,Shops,249,Retail High Street,Retail,44.35,64000.0,2017-04-01 00:00:00+00:00,2017,2021-03,32768.0,ST JAMES PLACE PROPERTY UNIT TRUST,0.0,False,2019-04-01,731.0,True,5034668,17680785.0,C,,526455.0,185668.0,51.5557343,-0.1773435,2,,,,73.0,,,,73.0,,,,,20400153,,N,osgb1000002298675497,14.0,osgb4000000030330264,4,osgb1000004341302,5,102512063.0,HAMPSTEAD HIGH STREET,,HAMPSTEAD HIGH STREET,LONDON,CAMDEN,LONDON,NW3 1QX,NW3 1QX,S,1A,D,E05000135,2012-03-19,0,CS,249.0,POINT (526456.7555053569 185668.3039515633),2019-04-01 00:00:00,102512063,2021-04-01,731,2010-04-01,3287 days,4018,0,731,3287,0,False,True,Hampstead
104875063,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
104877063,322533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hampstead
104880063,10339,10339,00069001010011,E09000007,Camden,Inner London - West,BST & GND FS 10,HEATH STREET,LONDON,NW3 6TE,Shops,249,Retail High Street,Retail,29.6,16750.0,2017-04-01 00:00:00+00:00,2017,2021-03,8358.25,CORE STORE LIMITED - IN LIQUIDATION,0.0,False,2013-09-09,2761.0,True,5162759,,CR08,5013978.0,526387.0,185638.0,51.5554799,-0.1783346,1,,,,,,,SHOP AND PREMISES AT BASEMENT AND GROUND FLOOR,10.0,,,,,20499121,,N,,,osgb4000000031070300,1,osgb1000004341262,3,104880063.0,HEATH STREET,,,LONDON,CAMDEN,,,NW3 6TE,,,C,E05000135,,0,CS,249.0,POINT (526388.7549229373 185638.3017638108),2013-09-09 00:00:00,104880063,2021-04-01,2761,2010-04-01,1257 days,4018,0,2761,1257,0,False,True,Hampstead
