,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
98370063,286728,286728,01316004400008,E09000007,Camden,Inner London - West,44,ASHDOWN CRESCENT,LONDON,NW5 4QB,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,50.84,6600.0,2017-04-01 00:00:00+00:00,2017,2019-03,3168.0,LBC - DR349CE020,3523.86,False,2018-09-10,203.0,True,5062435,17722115.0,CO01,,528253.0,185102.0,51.5502424,-0.1516289,2,QUEENS CRESCENT YOUTH ADVISORY,,,44.0,,,,44.0,,,,,20499070,,N,osgb1000002298778319,11.0,osgb4000000030355244,2,osgb1000005305026,3,98370063.0,ASHDOWN CRESCENT,,ASHDOWN CRESCENT,LONDON,CAMDEN,LONDON,NW5 4QE,NW5 4QE,S,1B,D,E05000134,2012-03-19,0,IF3,96.0,POINT (528254.7773945105 185102.3149404593),2018-09-10 00:00:00,98370063,2019-04-01,203,2010-04-01,3084 days,3287,1,203,3084,0,False,True,Queens
104181063,49628,49628,00325010610017,E09000007,Camden,Inner London - West,BST& GND FS 106,MALDEN ROAD,LONDON,NW5 4DA,Shops,249,Retail High Street,Retail,70.28,11500.0,2017-04-01 00:00:00+00:00,2017,2021-03,5738.5,LBC H26405623140,0.0,False,2016-02-14,1873.0,True,5052589,17720222.0,CR08,,528187.0,184969.0,51.54906210000001,-0.1526287,1,BUBBLES LAUNDRETTE,,,106.0,,,,106.0,,,,,20400325,,N,osgb1000002298925758,13.0,osgb4000000030153126,6,osgb1000005300184,4,104181063.0,MALDEN ROAD,,MALDEN ROAD,LONDON,CAMDEN,LONDON,NW5 4DA,NW5 4DA,S,1E,D,E05000136,2012-03-19,2,CS,249.0,POINT (528188.7759106436 184969.309149418),2016-02-14 00:00:00,104181063,2021-04-01,1873,2010-04-01,2145 days,4018,0,1873,2145,0,False,True,Queens
104184063,49672,49672,0032501101001A,E09000007,Camden,Inner London - West,BST & GND FS 110,MALDEN ROAD,LONDON,NW5 4BY,Shops,249,Retail High Street,Retail,103.12,13250.0,2017-04-01 00:00:00+00:00,2017,2021-03,6611.75,LOROMAH ESTATES LIMITED,0.0,False,2011-05-10,3614.0,True,5032702,17720212.0,CR08,,528167.0,185004.0,51.549381200000006,-0.15290420000000002,1,PETS CORNER,,,110.0,,,,110.0,,,,,20400325,,N,osgb1000002298772192,17.0,osgb4000000030250527,6,osgb1000005305139,7,104184063.0,MALDEN ROAD,,MALDEN ROAD,LONDON,CAMDEN,LONDON,NW5 4BY,NW5 4BY,S,1A,D,E05000134,2012-03-19,2,CS,249.0,POINT (528168.7788504069 185004.3121322654),2011-05-10 00:00:00,104184063,2021-04-01,3614,2010-04-01,404 days,4018,0,3614,404,0,False,True,Queens
104270063,49804,49804,00325013910014,E09000007,Camden,Inner London - West,BST & GND FS 139,MALDEN ROAD,LONDON,NW5 4HS,Shops,249,Retail High Street,Retail,74.2,11750.0,2017-04-01 00:00:00+00:00,2017,2021-03,5863.25,SENATOR INTERNATIONAL LIMITED,457.14,False,2020-04-01,365.0,True,5072200,17720880.0,CR07,,528047.0,185115.0,51.5504059,-0.15459360000000005,1,ROSE TANDOORI,,,139.0,,,,139.0,,,,,20400325,,N,osgb1000002298779165,12.0,osgb4000000030841176,6,osgb1000005305058,3,104270063.0,MALDEN ROAD,,MALDEN ROAD,LONDON,CAMDEN,LONDON,NW5 4HS,NW5 4HS,S,1Q,D,E05000136,2012-03-19,1,CS,249.0,POINT (528048.7751565932 185115.3070390901),2020-04-01 00:00:00,104270063,2021-04-01,365,2010-04-01,3653 days,4018,0,365,3653,0,False,True,Queens
112246063,52213,52213,00350006210026,E09000007,Camden,Inner London - West,GND F 62-64,QUEENS CRESCENT,LONDON,NW5 4EE,Shops,249,Retail High Street,Retail,192.3,36500.0,2017-04-01 00:00:00+00:00,2017,2018-06,17520.0,MODERN INDIAN DINER LIMITED,0.0,False,2015-01-12,1266.0,True,5110259,17720568.0,CR04,,528197.0,184994.0,51.5492845,-0.15247539999999998,2,,,62-64,,,,,62.0,,64.0,,,20400350,,N,osgb1000002298772194,19.0,osgb4000000030250527,6,osgb1000005300179,7,112246063.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4EE,NW5 4EE,S,1E,D,E05000136,2012-03-19,1,CS,249.0,POINT (528198.7798492769 184994.3094690266),2015-01-12 00:00:00,112246063,2018-07-01,1266,2010-04-01,1747 days,3013,1,1266,1747,0,False,True,Queens
838910000,52180,52180,00350006000003,E09000007,Camden,Inner London - West,BST & GND FS 60,QUEENS CRESCENT,LONDON,NW5 4EE,Shops,249,Retail High Street,Retail,111.6,15750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7859.25,LBC - RK20NCE020,0.0,False,2010-04-01,4018.0,True,5013276,28100049.0,CR08,,528194.0,184990.0,51.54924920000001,-0.1525201,1,MAWHOOD,,,60.0,,,,60.0,,,,,20400350,,N,osgb1000002298902082,12.0,osgb4000000030250527,6,osgb1000005300180,4,838910000.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4EE,NW5 4EE,S,1P,D,E05000136,2012-03-19,2,CS,249.0,POINT (528195.7798674615 184990.3056746842),2010-04-01 00:00:00,838910000,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,0,False,False,Queens
1309687000,53676,53676,00350016930019,E09000007,Camden,Inner London - West,169-171,QUEENS CRESCENT,LONDON,NW5 4DS,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,231.91,26250.0,2017-04-01 00:00:00+00:00,2017,2021-03,13098.75,ELEVATION NETWORKS TRUST IN LIQUIDATION,0.0,False,2019-07-25,616.0,True,5124165,17720518.0,C,,528333.0,185147.0,51.5506286,-0.1504593,1,ELEVATION NETWORKS TRUST,,,171.0,,,,169.0,,171.0,,,20400350,,N,osgb1000002298778174,13.0,osgb4000000030603257,3,osgb1000005305004,5,1309687000.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4DS,NW5 4DS,S,1D,D,E05000134,2012-03-19,0,IF3,96.0,POINT (528334.7801356739 185147.311840387),2019-07-25 00:00:00,1309687000,2021-04-01,616,2010-04-01,3402 days,4018,0,616,3402,0,False,True,Queens
2639700000,53500,53500,00350014900018,E09000007,Camden,Inner London - West,GND FLR 149,QUEENS CRESCENT,LONDON,NW5 4ED,Hairdressing/Beauty Salons,417,Retail High Street,Retail,60.7,11000.0,2017-04-01 00:00:00+00:00,2017,2021-03,5489.0,WHITEHALL PARK LIMITED,0.0,False,2013-07-05,2827.0,True,5005101,17720560.0,CR08,,528225.0,185059.0,51.549862299999994,-0.1520481,2,MAGIC HAIR SALON,,,149.0,,,,149.0,,,,,20400350,,N,osgb1000002298778067,17.0,osgb4000000030355243,5,osgb1000005305168,5,2639700000.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4ED,NW5 4ED,S,1E,D,E05000134,2012-03-19,1,CS3,417.0,POINT (528226.7820127259 185059.3117781805),2013-07-05 00:00:00,2639700000,2021-04-01,2827,2010-04-01,1191 days,4018,0,2827,1191,0,False,True,Queens
3408301000,53785,53785,00350017900007,E09000007,Camden,Inner London - West,GND F 179,QUEENS CRESCENT,LONDON,NW5 4DS,Shops,249,Retail High Street,Retail,81.1,10750.0,2010-04-01 00:00:00+00:00,2010,2015-06,5160.0,LBC - RK20NCE020,0.0,False,2010-09-21,1744.0,True,5070757,17720522.0,C,,528351.0,185160.0,51.5507414,-0.1501951,2,,,,179.0,,,,179.0,,,,,20400350,,N,osgb1000002298778171,15.0,osgb4000000030250530,5,osgb1000005305004,5,3408301000.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4DS,NW5 4DS,S,1H,D,E05000134,2012-03-19,0,CS,249.0,POINT (528352.7798107177 185160.3188956882),2010-09-21 00:00:00,3408301000,2015-07-01,1744,2010-04-01,173 days,1917,1,1744,173,0,False,False,Queens
11346945000,414568,414568,00350019120001,E09000007,Camden,Inner London - West,STORE B&C R/O 191-201,QUEENS CRESCENT,LONDON,NW5 4DS,Stores,268,Retail High Street,Retail,29.4,3400.0,2017-07-22 00:00:00+00:00,2017,2021-03,1696.6,LBC - RK20NCE020,0.0,False,2012-07-19,3178.0,True,5070792,,CI04,5110252.0,528353.0,185182.0,51.5509386,-0.15015820000000002,1,,,,,,,STORE B-C,,,,,STORES REAR OF 191-201,20400350,,N,,,osgb5000005152442966,0,osgb1000005304997,2,11346945000.0,QUEEN'S CRESCENT,,,LONDON,CAMDEN,,,NW5 4DS,,,L,E05000134,,0,CW3,268.0,POINT (528354.7834725042 185182.3131165379),2012-07-19 00:00:00,11346945000,2021-04-01,3178,2010-04-01,840 days,4018,0,3178,840,0,False,False,Queens
11346947000,414583,414583,00350019120002,E09000007,Camden,Inner London - West,STORE D R/O 191-201,QUEENS CRESCENT,LONDON,NW5 4DS,Stores,268,Retail High Street,Retail,14.7,1700.0,2017-07-22 00:00:00+00:00,2017,2021-03,848.3,LBC - RK20NCE020,0.0,False,2017-07-22,1349.0,True,5070905,17720509.0,CI04,5110252.0,528353.0,185182.0,51.5509386,-0.15015820000000002,1,,UNIT D,,203.0,,,STORE D,,,,,STORES REAR OF 191-201,20400350,,N,osgb1000002298778188,11.0,osgb5000005152442966,0,osgb1000005304997,2,11346947000.0,QUEEN'S CRESCENT,,QUEENS CRESCENT,LONDON,CAMDEN,LONDON,NW5 4DS,NW5 4DS,S,2D,D,E05000134,2012-03-19,0,CW3,268.0,POINT (528354.7834725042 185182.3131165379),2017-07-22 00:00:00,11346947000,2021-04-01,1349,2010-04-01,2669 days,4018,0,1349,2669,0,False,True,Queens
