,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
14782063,107957,107957,00641016720002,E09000007,Camden,Inner London - West,167-169,CAMDEN HIGH STREET,LONDON,NW1 7JY,Shops,249,Retail High Street,Retail,363.54,218000.0,2017-04-01 00:00:00+00:00,2017,2019-09,109872.0,CARPHONE WAREHOUSE LTD,22934.8,False,2018-08-11,416.0,True,5082502,17647470.0,CR,,528916.0,183788.0,51.5382827,-0.1425531,2,,,167-169,,,,,167.0,,169.0,,,20400641,,N,osgb1000002298767146,19.0,osgb4000000030355027,2,osgb1000005297234,5,14782063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 7JY,NW1 7JY,S,1Q,D,E05000130,2012-03-19,0,CS,249.0,POINT (528917.7750136892 183788.2847890692),2018-08-11 00:00:00,14782063,2019-10-01,416,2010-04-01,3054 days,3470,1,416,3054,0,False,True,CamdenT
14792063,108294,108294,00641017900009,E09000007,Camden,Inner London - West,179,CAMDEN HIGH STREET,LONDON,NW1 7JY,Shops,249,Retail High Street,Retail,283.0,107000.0,2010-04-01 00:00:00+00:00,2010,2015-12,52751.0,ADMINISTRATORS OF PHONES 4U LIMITED - IN,0.0,False,2014-09-15,473.0,True,5057291,17647478.0,C,,528908.0,183820.0,51.5385721,-0.1426567,2,PURE,,,179.0,,,,179.0,,,,,20400641,,N,osgb1000002298767125,15.0,osgb4000000030355027,2,osgb1000005297220,5,14792063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 7JY,NW1 7JY,S,2G,D,E05000130,2012-03-19,0,CS,249.0,POINT (528909.7734631906 183820.2848666681),2014-09-15 00:00:00,14792063,2016-01-01,473,2010-04-01,1628 days,2101,1,473,1628,0,False,True,CamdenT
14800063,368491,368491,00641018500003,E09000007,Camden,Inner London - West,185,CAMDEN HIGH STREET,LONDON,NW1 7JY,Shops,249,Retail High Street,Retail,204.9,119000.0,2015-04-01 00:00:00+00:00,2010,2016-06,59143.0,EXECUTORS OF THE ESTATE OF MR P SHIAKALL,0.0,False,2016-03-03,120.0,True,5109462,53328423.0,CR08,,528900.0,183827.0,51.5386368,-0.1427694,1,WASABI,,,185.0,,,,185.0,,,,,20400641,,N,osgb5000005116000507,4.0,osgb4000000030425193,5,osgb1000005297218,5,14800063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 7JY,NW1 7JY,S,2F,D,E05000130,2013-11-18,0,CS,249.0,POINT (528901.7752932298 183827.2813595419),2016-03-03 00:00:00,14800063,2016-07-01,120,2010-04-01,2163 days,2283,1,120,2163,0,False,True,CamdenT
14825063,103598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
14876063,109998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CamdenT
17905063,97582,97582,00624002500004,E09000007,Camden,Inner London - West,25,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,94.7,27000.0,2017-04-01 00:00:00+00:00,2017,2021-03,13473.0,GMS ESTATES LTD,0.0,False,2011-05-12,3612.0,True,5087227,17648789.0,CR08,,528606.0,184252.0,51.54252329999999,-0.146851,2,MIMOSA,,,25.0,,,,25.0,,,,,20400624,,N,osgb1000002298773916,17.0,osgb4000000030355167,4,osgb1000005301246,6,17905063.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,2P,D,E05000130,2012-03-19,0,CS,249.0,POINT (528607.7767986171 184252.2988704048),2011-05-12 00:00:00,17905063,2021-04-01,3612,2010-04-01,406 days,4018,0,3612,406,0,False,True,CamdenT
17935063,97758,97758,0062400440000A,E09000007,Camden,Inner London - West,44,CHALK FARM ROAD,LONDON,NW1 8AJ,Shops,249,Retail High Street,Retail,197.37,45000.0,2017-04-01 00:00:00+00:00,2017,2021-03,22455.0,OUTDOOR AND CYCLE CONCEPTS LTD,861.84,False,2018-08-02,973.0,True,5019199,17648833.0,CM02HL,,528484.0,184301.0,51.5429914,-0.1485914,2,,,,44.0,,,,44.0,,,,,20400624,,N,osgb1000002298774206,17.0,osgb4000000030250455,2,osgb5000005156541903,1,17935063.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AJ,NW1 8AJ,S,1H,D,E05000136,2012-03-19,0,CS,249.0,POINT (528485.7765699676 184301.297875046),2018-08-02 00:00:00,17935063,2021-04-01,973,2010-04-01,3045 days,4018,0,973,3045,0,False,True,CamdenT
17953063,368150,368150,00624005500009,E09000007,Camden,Inner London - West,55,CHALK FARM ROAD,LONDON,NW1 8AN,Restaurants,234,Retail Restaurants & Cafes,Retail,190.23,70000.0,2017-04-01 00:00:00+00:00,2017,2021-03,35840.0,CAMDEN MANAGEMENT (UK) LIMITED,910.0,False,2020-04-01,365.0,True,5057890,17648875.0,CR07,,528414.0,184332.0,51.5432859,-0.149589,2,COTTONS RESTAURANT,,,55.0,,,,55.0,,,,,20400624,,N,osgb1000002298774219,16.0,osgb4000000030355152,3,osgb1000005302039,8,17953063.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AN,NW1 8AN,S,1F,D,E05000136,2012-03-19,0,CR,234.0,POINT (528415.7732950929 184332.2973017432),2020-04-01 00:00:00,17953063,2021-04-01,365,2010-04-01,3653 days,4018,0,365,3653,0,False,True,CamdenT
49003063,116015,116015,00725000200004,E09000007,Camden,Inner London - West,2,INVERNESS STREET,LONDON,NW1 7HJ,Restaurants,234,Retail Restaurants & Cafes,Retail,168.5,61500.0,2017-04-01 00:00:00+00:00,2017,2021-03,31488.0,FOURWAVE INTERNATIONAL INC.,30.58,False,2020-03-18,379.0,True,5052989,54775785.0,C,,528827.0,183951.0,51.53976779999999,-0.143776,2,COTTONS RHUM SHACK,,,2.0,,,,2.0,,,,,20400725,,N,,,osgb4000000030250344,6,osgb1000005297616,5,49003063.0,INVERNESS STREET,,INVERNESS STREET,LONDON,CAMDEN,LONDON,NW1 7HJ,NW1 7HJ,S,2P,D,E05000130,2017-05-17,1,CR,234.0,POINT (528828.7784987927 183951.2816402128),2020-03-18 00:00:00,49003063,2021-04-01,379,2010-04-01,3639 days,4018,0,379,3639,0,False,True,CamdenT
49010063,329559,329559,00725002600004,E09000007,Camden,Inner London - West,26,INVERNESS STREET,LONDON,NW1 7HJ,Shops,249,Retail High Street,Retail,57.84,19000.0,2017-04-01 00:00:00+00:00,2017,2021-03,9481.0,SHARESENSE LTD,0.0,False,2017-10-20,1259.0,True,5055525,54494668.0,C,,528781.0,183921.0,51.539508700000006,-0.1444499,1,,FLAT,,26.0,,,,26.0,,,,,20400725,,N,,,osgb4000000030250344,6,osgb1000005297603,4,49010063.0,INVERNESS STREET,,INVERNESS STREET,LONDON,CAMDEN,LONDON,NW1 7HJ,NW1 7HJ,S,2N,D,E05000130,2016-09-24,1,CS,249.0,POINT (528782.776946942 183921.2830862195),2017-10-20 00:00:00,49010063,2021-04-01,1259,2010-04-01,2759 days,4018,0,1259,2759,0,False,True,CamdenT
49013063,116103,116103,00725000600008,E09000007,Camden,Inner London - West,6,INVERNESS STREET,LONDON,NW1 7HJ,Cafes,409,Retail Restaurants & Cafes,Retail,142.9,42000.0,2017-04-01 00:00:00+00:00,2017,2021-03,20958.0,CAMDEN MANAGEMENT (UK) LIMITED,0.0,False,2020-02-17,409.0,True,5016153,17647253.0,CR08,,528819.0,183944.0,51.5397068,-0.1438939,2,CAFE BOHO,,,6.0,,,,6.0,,,,,20400725,,N,osgb1000002298767727,11.0,osgb4000000030250344,6,osgb5000005156541715,1,49013063.0,INVERNESS STREET,,INVERNESS STREET,LONDON,CAMDEN,LONDON,NW1 7HJ,NW1 7HJ,S,1R,D,E05000130,2012-03-19,1,CR1,409.0,POINT (528820.7746966195 183944.2907398638),2020-02-17 00:00:00,49013063,2021-04-01,409,2010-04-01,3609 days,4018,0,409,3609,0,False,True,CamdenT
50455063,322923,322923,00363001100004,E09000007,Camden,Inner London - West,11,KENTISH TOWN ROAD,LONDON,NW1 8NH,Restaurants,234,Retail Restaurants & Cafes,Retail,39.3,30500.0,2017-04-01 00:00:00+00:00,2017,2019-06,14975.5,CDRGSF LTD,0.0,False,2018-10-05,269.0,True,5007677,17650872.0,C,,528913.0,183946.0,51.5397033,-0.1425385,1,,,,11.0,,,,11.0,,,,,20400363,,N,osgb1000002298767812,16.0,osgb4000000030153051,4,osgb1000005297332,3,50455063.0,KENTISH TOWN ROAD,,KENTISH TOWN ROAD,LONDON,CAMDEN,LONDON,NW1 8NH,NW1 8NH,S,1B,D,E05000130,2012-03-19,3,CR,234.0,POINT (528914.7764629362 183946.2871375172),2018-10-05 00:00:00,50455063,2019-07-01,269,2010-04-01,3109 days,3378,1,269,3109,0,False,True,CamdenT
