,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
95508063,17291,17291,00106000200009,E09000007,Camden,Inner London - West,BST & GND FS 2,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,146.98,20750.0,2017-04-01 00:00:00+00:00,2017,2021-03,10354.25,SUPERSAVE STORES PLC,6743.48,True,2010-04-01,4018.0,True,5027884,17663432.0,C,,524198.0,185264.0,51.5526045,-0.2100249,1,,,,2.0,,,,2.0,,,,,20400106,,N,osgb1000002298572673,7.0,osgb4000000030223196,5,osgb1000004056294,3,95508063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1G,D,E05000132,2012-03-19,9,CS,249.0,POINT (524199.7233870362 185264.3031343243),2010-04-01 00:00:00,95508063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Cricklewood
95510063,17335,17335,0010600041004B,E09000007,Camden,Inner London - West,GND F 4,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,102.2,17000.0,2017-04-01 00:00:00+00:00,2017,2021-03,8483.0,95510063,,True,2017-04-01,,True,5001485,17663444.0,CR08,,524192.0,185269.0,51.552650799999995,-0.2101097,2,N B CENTRALHEAT,,,4.0,,,,4.0,,,,,20400106,,N,osgb1000002298900075,8.0,osgb4000000030223196,5,osgb1000004056293,3,95510063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1J,D,E05000132,2012-03-19,2,CS,249.0,POINT (524193.7184479829 185269.3080788965),2017-04-01 00:00:00,95510063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Cricklewood
95512063,17399,17399,0010600081001B,E09000007,Camden,Inner London - West,GND F 8,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,127.9,21000.0,2010-04-01 00:00:00+00:00,2010,2015-03,9891.0,95512063,,True,2010-04-01,,True,5043106,17663448.0,CR08,,524185.0,185277.0,51.5527242,-0.2102078,1,IMPACT WINDOW TINTING,,,8.0,,,,8.0,,,,,20400106,,N,osgb1000002298939821,5.0,osgb4000000030223194,2,osgb1000004056291,2,95512063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1N,D,E05000132,2012-03-19,1,CS7,251.0,POINT (524186.7177295677 185277.3041336715),2010-04-01 00:00:00,95512063,2015-04-01,1826,2010-04-01,0 days,1826,1,1826,0,1,False,True,Cricklewood
95512063,17423,17423,0010600081001B,E09000007,Camden,Inner London - West,GND F 8,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,127.9,21000.0,2017-04-01 00:00:00+00:00,2017,2021-03,10479.0,CAR IMPACT LTD,7876.72,True,2015-05-01,2162.0,True,5043106,17663448.0,CR08,,524185.0,185277.0,51.5527242,-0.2102078,1,IMPACT WINDOW TINTING,,,8.0,,,,8.0,,,,,20400106,,N,osgb1000002298939821,5.0,osgb4000000030223194,2,osgb1000004056291,2,95512063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1N,D,E05000132,2012-03-19,1,CS7,251.0,POINT (524186.7177295677 185277.3041336715),2015-05-01 00:00:00,95512063,2021-04-01,2162,2010-04-01,1856 days,4018,0,2162,1856,1,False,True,Cricklewood
95514063,17427,17427,00106001010011,E09000007,Camden,Inner London - West,GND F FRNT 10,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,50.57,11250.0,2010-04-01 00:00:00+00:00,2010,2011-03,4578.75,WORK RESEARCH LIMITED,,True,2010-04-01,365.0,True,5159891,17663423.0,CR08,5086865.0,524181.0,185281.0,51.55276110000001,-0.21026399999999998,2,,,10A,,,,SHOP AND PREMISES AT GROUND FLOOR FRONT,10.0,,,,,20400106,,N,osgb1000002298572646,7.0,osgb4000000030223194,2,osgb1000004056290,3,95514063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1P,D,E05000132,2012-03-19,0,CS,249.0,POINT (524182.7211465074 185281.3122770343),2010-04-01 00:00:00,95514063,2011-04-01,365,2010-04-01,0 days,365,1,365,0,1,False,True,Cricklewood
95514063,17438,17438,00106001010011,E09000007,Camden,Inner London - West,GND F FRNT 10,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,50.57,11250.0,2010-04-01 00:00:00+00:00,2010,2013-12,5197.5,KRIMAS LTD,1364.47,True,2012-01-26,706.0,True,5159891,17663423.0,CR08,5086865.0,524181.0,185281.0,51.55276110000001,-0.21026399999999998,2,,,10A,,,,SHOP AND PREMISES AT GROUND FLOOR FRONT,10.0,,,,,20400106,,N,osgb1000002298572646,7.0,osgb4000000030223194,2,osgb1000004056290,3,95514063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1P,D,E05000132,2012-03-19,0,CS,249.0,POINT (524182.7211465074 185281.3122770343),2012-01-26 00:00:00,95514063,2014-01-01,706,2010-04-01,665 days,1371,1,706,665,1,False,True,Cricklewood
95514063,17467,17467,00106001010011,E09000007,Camden,Inner London - West,GND F FRNT 10,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,50.57,11250.0,2017-04-01 00:00:00+00:00,2017,2021-03,5613.75,KRIMAS LTD,,True,2014-04-01,2557.0,True,5159891,17663423.0,CR08,5086865.0,524181.0,185281.0,51.55276110000001,-0.21026399999999998,2,,,10A,,,,SHOP AND PREMISES AT GROUND FLOOR FRONT,10.0,,,,,20400106,,N,osgb1000002298572646,7.0,osgb4000000030223194,2,osgb1000004056290,3,95514063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1P,D,E05000132,2012-03-19,0,CS,249.0,POINT (524182.7211465074 185281.3122770343),2014-04-01 00:00:00,95514063,2021-04-01,2557,2010-04-01,1461 days,4018,0,2557,1461,1,False,True,Cricklewood
95515063,17555,17555,00106001210013,E09000007,Camden,Inner London - West,GND F 12,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,114.2,20500.0,2017-04-01 00:00:00+00:00,2017,2021-03,10229.5,GREAT WESTERN CARPETING LTD,6617.23,True,2010-04-01,4018.0,True,5011250,17663421.0,CR08,,524178.0,185286.0,51.55280670000001,-0.21030549999999998,1,GREAT WESTERN CARPETING LTD,,,12.0,,,,12.0,,,,,20400106,,N,osgb1000002298572595,9.0,osgb4000000030223194,2,osgb1000004056289,2,95515063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1B,D,E05000132,2012-03-19,1,CS7,251.0,POINT (524179.7200030092 185286.3128450662),2010-04-01 00:00:00,95515063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Cricklewood
95516063,17561,17561,1.06001E+11,E09000007,Camden,Inner London - West,GND F FRNT 14,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,56.37,13750.0,2010-04-01 00:00:00+00:00,2010,2011-09,5857.5,LONDON PRO RIDERS LIMITED,2107.16,True,2010-10-15,351.0,True,5066515,17663425.0,C,,524174.0,185291.0,51.5528525,-0.2103614,2,SPEED MOTORCYCLES LTD,,,14.0,,,,14.0,,,,,20400106,,N,osgb1000002298572592,10.0,osgb4000000030223194,2,osgb1000004056288,3,95516063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1D,D,E05000132,2012-03-19,8,CS,249.0,POINT (524175.7200147778 185291.3112303041),2010-10-15 00:00:00,95516063,2011-10-01,351,2010-04-01,197 days,548,1,351,197,1,False,True,Cricklewood
95516063,17599,17599,00106001410015,E09000007,Camden,Inner London - West,GND F FRNT 14,CRICKLEWOOD BROADWAY,LONDON,NW2 3HD,Shops,249,Retail High Street,Retail,56.37,13750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6861.25,T.V.SAT ELECTRONICS LIMITED,10399.57,True,2019-04-01,731.0,True,5066515,17663425.0,C,,524174.0,185291.0,51.5528525,-0.2103614,2,SPEED MOTORCYCLES LTD,,,14.0,,,,14.0,,,,,20400106,,N,osgb1000002298572592,10.0,osgb4000000030223194,2,osgb1000004056288,3,95516063.0,CRICKLEWOOD BROADWAY,,CRICKLEWOOD BROADWAY,LONDON,CAMDEN,LONDON,NW2 3HD,NW2 3HD,S,1D,D,E05000132,2012-03-19,8,CS,249.0,POINT (524175.7200147778 185291.3112303041),2019-04-01 00:00:00,95516063,2021-04-01,731,2010-04-01,3287 days,4018,0,731,3287,1,False,True,Cricklewood
