,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
113331063,102026,102026,00633000720017,E09000007,Camden,Inner London - West,72,CAMDEN LOCK PLACE,LONDON,NW1 8AF,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,17.7,7500.0,2017-04-01 00:00:00+00:00,2017,2021-03,3742.5,113331063,,True,2017-04-01,,True,5084251,17648743.0,CR,5105686.0,528625.0,184093.0,51.541090000000004,-0.14663520000000002,1,CUSTOM LEATHER,,72 WEST YARD,,72.0,,,,,,,WEST YARD,20400633,,N,osgb1000002298773165,13.0,osgb4000000030250469,6,osgb1000005301077,5,113331063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,2S,D,E05000130,2012-03-19,0,IF3,96.0,POINT (528626.7789216994 184093.2888782246),2017-04-01 00:00:00,113331063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,CamdenT
113333063,102906,102906,0063300650001B,E09000007,Camden,Inner London - West,65,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,7.6,6800.0,2017-04-01 00:00:00+00:00,2017,2021-03,3393.2,113333063,,True,2017-04-01,,True,5084290,17648759.0,CR,5105686.0,528625.0,184093.0,51.541090000000004,-0.14663520000000002,1,VILLAGE GAMES,,65 WEST YARD,,65.0,,,,,,,WEST YARD,20400633,,N,osgb1000002298773235,11.0,osgb4000000030250469,6,osgb1000005301077,5,113333063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,2H,D,E05000130,2012-03-19,0,CS,249.0,POINT (528626.7789216994 184093.2888782246),2017-04-01 00:00:00,113333063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,CamdenT
113335063,102742,102742,00633005100019,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.0,9700.0,2010-04-01 00:00:00+00:00,2010,2013-03,4365.0,WORLDPANORAMA LTD,1600.13,True,2010-04-01,1096.0,True,5050295,17648756.0,CI01MG,,528645.0,184130.0,51.541418,-0.1463335,1,,,,51.0,,,,51.0,,,,,20400633,,N,osgb1000002298773233,13.0,osgb4000000030250469,6,osgb1000005301780,5,113335063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,2012-03-19,0,CS,249.0,POINT (528646.775816311 184130.293950789),2010-04-01 00:00:00,113335063,2013-04-01,1096,2010-04-01,0 days,1096,1,1096,0,1,False,True,CamdenT
113335063,102747,102747,00633005100019,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.0,9700.0,2010-04-01 00:00:00+00:00,2010,2014-06,4568.7,MIGHTY FINE KITCHEN LTD,2391.98,True,2013-05-20,407.0,True,5050295,17648756.0,CI01MG,,528645.0,184130.0,51.541418,-0.1463335,1,,,,51.0,,,,51.0,,,,,20400633,,N,osgb1000002298773233,13.0,osgb4000000030250469,6,osgb1000005301780,5,113335063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,2012-03-19,0,CS,249.0,POINT (528646.775816311 184130.293950789),2013-05-20 00:00:00,113335063,2014-07-01,407,2010-04-01,1145 days,1552,1,407,1145,1,False,True,CamdenT
113335063,102752,102752,00633005100019,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.0,9700.0,2010-04-01 00:00:00+00:00,2010,2015-09,4656.0,DEE LIGHT COMMUNICATIONS LTD,1727.34,True,2014-11-14,321.0,True,5050295,17648756.0,CI01MG,,528645.0,184130.0,51.541418,-0.1463335,1,,,,51.0,,,,51.0,,,,,20400633,,N,osgb1000002298773233,13.0,osgb4000000030250469,6,osgb1000005301780,5,113335063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,2012-03-19,0,CS,249.0,POINT (528646.775816311 184130.293950789),2014-11-14 00:00:00,113335063,2015-10-01,321,2010-04-01,1688 days,2009,1,321,1688,1,False,True,CamdenT
113335063,102762,102762,00633005100019,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.0,15250.0,2017-04-01 00:00:00+00:00,2017,2018-03,7106.5,CAMDEN LOCK LTD,5028.13,True,2017-04-01,365.0,True,5050295,17648756.0,CI01MG,,528645.0,184130.0,51.541418,-0.1463335,1,,,,51.0,,,,51.0,,,,,20400633,,N,osgb1000002298773233,13.0,osgb4000000030250469,6,osgb1000005301780,5,113335063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,2012-03-19,0,CS,249.0,POINT (528646.775816311 184130.293950789),2017-04-01 00:00:00,113335063,2018-04-01,365,2010-04-01,2557 days,2922,1,365,2557,1,False,True,CamdenT
113335063,102774,102774,00633005100019,E09000007,Camden,Inner London - West,51,CAMDEN LOCK PLACE,LONDON,NW1 8AF,Shops,249,Retail High Street,Retail,17.0,15250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7609.75,FFM PASTA CO LTD,,True,2018-07-18,988.0,True,5050295,17648756.0,CI01MG,,528645.0,184130.0,51.541418,-0.1463335,1,,,,51.0,,,,51.0,,,,,20400633,,N,osgb1000002298773233,13.0,osgb4000000030250469,6,osgb1000005301780,5,113335063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AF,NW1 8AF,S,1R,D,E05000130,2012-03-19,0,CS,249.0,POINT (528646.775816311 184130.293950789),2018-07-18 00:00:00,113335063,2021-04-01,988,2010-04-01,3030 days,4018,0,988,3030,1,False,True,CamdenT
113337063,102158,102158,00633001700011,E09000007,Camden,Inner London - West,17/18,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,36.1,32250.0,2017-04-01 00:00:00+00:00,2017,2021-03,16092.75,NORTHSIDE DEVELOPMENTS LTD,6841.72,True,2010-04-01,4018.0,True,5082687,54590786.0,C,,528669.0,184123.0,51.541349600000004,-0.14599020000000001,1,,,,18.0,,,,17.0,,18.0,,,20400633,,N,,,osgb4000000030250469,6,osgb5000005103978261,1,113337063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,3X,D,E05000130,2016-12-09,0,CS,249.0,POINT (528670.7742669355 184123.2908474596),2010-04-01 00:00:00,113337063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
113433063,99034,99034,0062402030002A,E09000007,Camden,Inner London - West,203,CHALK FARM ROAD,LONDON,NW1 8AF,Studios,270,Office General,Office,21.4,5900.0,2017-04-01 00:00:00+00:00,2017,2021-03,2944.1,HWA TEXT AND DATA MANAGEMENT,443.17,True,2010-04-01,4018.0,True,5030089,51110243.0,CO01,,528689.0,184146.0,51.54155170000001,-0.1456935,2,,,,203.0,,,,203.0,,,,,20400624,,N,osgb1000002298951083,4.0,osgb5000005239354062,1,osgb1000005301740,8,113433063.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AB,NW1 8AB,S,2L,D,E05000130,2012-03-19,0,CX,270.0,POINT (528690.7788844081 184146.2866973307),2010-04-01 00:00:00,113433063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
113730063,107567,107567,0064101513002A,E09000007,Camden,Inner London - West,151-153,CAMDEN HIGH STREET,LONDON,NW1 7JR,Shops,249,Retail High Street,Retail,200.9,155000.0,2017-04-01 00:00:00+00:00,2017,2021-03,79360.0,VODAFONE LTD,4227.1,True,2012-03-02,3317.0,True,5062191,17647474.0,CR08,,528941.0,183757.0,51.5379984,-0.1422042,1,VODAFONE RETAIL LTD,,,153.0,,,,151.0,,153.0,,,20400641,,N,osgb1000002298767136,10.0,osgb4000000030153050,3,osgb1000005297173,4,113730063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 7JY,NW1 7JY,S,1Z,D,E05000130,2012-03-19,1,CS,249.0,POINT (528942.773518135 183757.2838255733),2012-03-02 00:00:00,113730063,2021-04-01,3317,2010-04-01,701 days,4018,0,3317,701,1,False,True,CamdenT
113920063,3475,3475,00000360124013,E09000007,Camden,Inner London - West,BARNES HOUSE 9,CAMDEN ROAD,LONDON,NW1 9LQ,Offices (Inc Computer Centres),203,Office General,Office,298.9,78500.0,2017-04-01 00:00:00+00:00,2017,2021-03,40192.0,MIND IN CAMDEN,0.0,True,2010-04-01,4018.0,True,5106155,17654148.0,CR08,,528971.0,183960.0,51.5398159,-0.1416975,2,MIND IN CAMDEN,,BARNES HOUSE 9-15,,,,,9.0,,15.0,,BARNES HOUSE,20400535,,N,osgb1000002298767774,25.0,osgb4000000030153052,4,osgb1000005297305,3,113920063.0,CAMDEN ROAD,,CAMDEN ROAD,LONDON,CAMDEN,LONDON,NW1 9LQ,NW1 9LQ,S,2E,D,E05000130,2012-03-19,22,CO,203.0,POINT (528972.7785696505 183960.2898302611),2010-04-01 00:00:00,113920063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
113921063,110163,110163,006410247BG017,E09000007,Camden,Inner London - West,BST & GND F(S) 247,CAMDEN HIGH STREET,LONDON,NW1 7BU,Shops,249,Retail High Street,Retail,111.63,86000.0,2020-04-01 00:00:00+00:00,2017,2021-03,44032.0,EK SHOES LTD - IN LIQUIDATION,33948.0,True,2010-04-01,4018.0,True,5162620,,CR08,5087223.0,528806.0,184004.0,51.5402489,-0.14405929999999995,2,,,,,,,SHOP AND PREMISES AT BASEMENT AND GROUND FLOOR,247.0,,,,,20400641,,N,,,osgb4000000030250326,3,osgb1000005301107,5,113921063.0,CAMDEN HIGH STREET,,,LONDON,CAMDEN,,,NW1 7BU,,,C,E05000130,,0,CS,249.0,POINT (528807.7754523044 184004.2835424892),2010-04-01 00:00:00,113921063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
130959000,360748,360748,00624002610026,E09000007,Camden,Inner London - West,26,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,178.8,48000.0,2014-09-26 00:00:00+00:00,2010,2016-12,23232.0,BLACK MUSEUM LTD,9904.11,True,2014-04-29,978.0,True,5068097,17648801.0,CR08,,528601.0,184254.0,51.5425424,-0.1469223,2,,,,26.0,,,,26.0,,,,,20400624,,N,osgb1000002298773915,14.0,osgb4000000030355167,4,osgb1000005301245,6,130959000.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,1Q,D,E05000130,2012-03-19,0,CS,249.0,POINT (528602.7789115426 184254.2976297408),2014-04-29 00:00:00,130959000,2017-01-01,978,2010-04-01,1489 days,2467,1,978,1489,1,False,True,CamdenT
130959000,360765,360765,00624002610026,E09000007,Camden,Inner London - West,26,CHALK FARM ROAD,LONDON,NW1 8AG,Shops,249,Retail High Street,Retail,178.8,50500.0,2017-04-01 00:00:00+00:00,2017,2021-03,25199.5,ZIZI & SAISAI LTD,392.16,True,2017-03-26,1467.0,True,5068097,17648801.0,CR08,,528601.0,184254.0,51.5425424,-0.1469223,2,,,,26.0,,,,26.0,,,,,20400624,,N,osgb1000002298773915,14.0,osgb4000000030355167,4,osgb1000005301245,6,130959000.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AG,NW1 8AG,S,1Q,D,E05000130,2012-03-19,0,CS,249.0,POINT (528602.7789115426 184254.2976297408),2017-03-26 00:00:00,130959000,2021-04-01,1467,2010-04-01,2551 days,4018,0,1467,2551,1,False,True,CamdenT
133882063,106687,106687,00641010602004,E09000007,Camden,Inner London - West,BST & GND F(S) 106,CAMDEN HIGH STREET,LONDON,NW1 0LU,Shops,249,Retail High Street,Retail,121.0,61000.0,2017-04-01 00:00:00+00:00,2017,2021-03,31232.0,BOOTS OPTICIANS LTD,19707.85,True,2014-06-18,2479.0,True,5052988,17631876.0,C,,529019.0,183695.0,51.5374234,-0.14110279999999994,2,BOOTS OPTICIANS LTD,,,106.0,,,,106.0,,,,,20400641,,N,osgb1000002298931367,12.0,osgb4000000030153050,3,osgb1000005432542,4,133882063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 0LU,NW1 0LU,S,2N,D,E05000130,2012-03-19,3,CS,249.0,POINT (529020.779033803 183695.2816642814),2014-06-18 00:00:00,133882063,2021-04-01,2479,2010-04-01,1539 days,4018,0,2479,1539,1,False,True,CamdenT
133895063,109855,109855,00641023602006,E09000007,Camden,Inner London - West,BST & GND FS 236,CAMDEN HIGH STREET,LONDON,NW1 8QS,Shops,249,Retail High Street,Retail,139.24,107000.0,2017-04-01 00:00:00+00:00,2017,2021-03,54784.0,FLEETMILL LIMITED,29073.38,True,2010-04-01,4018.0,True,5054160,17651354.0,C,,528779.0,184092.0,51.5410459,-0.1444162,2,,,,236.0,,,,236.0,,,,,20400641,,N,osgb1000002298773245,15.0,osgb4000000030153112,9,osgb1000005301120,4,133895063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 8QS,NW1 8QS,S,1G,D,E05000130,2012-03-19,1,CS,249.0,POINT (528780.777982461 184092.2854845753),2010-04-01 00:00:00,133895063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
137186063,138029,138029,00783005920001,E09000007,Camden,Inner London - West,GND & 1ST F(S) 59,BAYHAM PLACE,LONDON,NW1 0ET,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,98.89,16000.0,2010-04-01 00:00:00+00:00,2010,2014-06,7536.0,137186063,,True,2010-04-01,,True,5067393,17631056.0,C,,529294.0,183449.0,51.5351498,-0.13723020000000002,1,,,,59.0,,,,59.0,,,,,20499077,,N,osgb1000002298829117,11.0,osgb5000005152504842,0,osgb1000005433337,3,137186063.0,BAYHAM PLACE,,BAYHAM PLACE,LONDON,CAMDEN,LONDON,NW1 0ET,NW1 0ET,S,1B,D,E05000143,2012-03-19,0,IF3,96.0,POINT (529295.7801452107 183449.2792300048),2010-04-01 00:00:00,137186063,2014-07-01,1552,2010-04-01,0 days,1552,1,1552,0,1,False,True,CamdenT
137186063,138053,138053,00783005920001,E09000007,Camden,Inner London - West,GND & 1ST F(S) 59,BAYHAM PLACE,LONDON,NW1 0ET,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,98.89,19000.0,2017-04-01 00:00:00+00:00,2017,2020-06,9481.0,PLASTIC PICTURES LTD,4381.47,True,2014-07-14,2179.0,True,5067393,17631056.0,C,,529294.0,183449.0,51.5351498,-0.13723020000000002,1,,,,59.0,,,,59.0,,,,,20499077,,N,osgb1000002298829117,11.0,osgb5000005152504842,0,osgb1000005433337,3,137186063.0,BAYHAM PLACE,,BAYHAM PLACE,LONDON,CAMDEN,LONDON,NW1 0ET,NW1 0ET,S,1B,D,E05000143,2012-03-19,0,IF3,96.0,POINT (529295.7801452107 183449.2792300048),2014-07-14 00:00:00,137186063,2020-07-01,2179,2010-04-01,1565 days,3744,1,2179,1565,1,False,True,CamdenT
137239063,108650,108650,00641019040004,E09000007,Camden,Inner London - West,BST & GND F(S) 190,CAMDEN HIGH STREET,LONDON,NW1 8QP,Shops,249,Retail High Street,Retail,149.42,169000.0,2010-04-01 00:00:00+00:00,2010,2016-12,83993.0,MOSA LTD,62500.37,True,2010-04-01,2467.0,True,5087118,17651316.0,CR,,528873.0,183962.0,51.5398562,-0.14310910000000002,1,,,,190.0,,,,190.0,,,,,20400641,,N,osgb1000002298767747,14.0,osgb4000000030425197,4,osgb1000005297315,3,137239063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 8QP,NW1 8QP,S,1L,D,E05000130,2012-03-19,1,CS,249.0,POINT (528874.7759190793 183962.2857441828),2010-04-01 00:00:00,137239063,2017-01-01,2467,2010-04-01,0 days,2467,1,2467,0,1,False,True,CamdenT
137239063,108659,108659,00641019040004,E09000007,Camden,Inner London - West,BST & GND F(S) 190,CAMDEN HIGH STREET,LONDON,NW1 8QP,Shops,249,Retail High Street,Retail,149.42,169000.0,2017-04-01 00:00:00+00:00,2017,2019-03,83317.0,OLDGREEN LTD,57207.9,True,2017-07-21,619.0,True,5087118,17651316.0,CR,,528873.0,183962.0,51.5398562,-0.14310910000000002,1,,,,190.0,,,,190.0,,,,,20400641,,N,osgb1000002298767747,14.0,osgb4000000030425197,4,osgb1000005297315,3,137239063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 8QP,NW1 8QP,S,1L,D,E05000130,2012-03-19,1,CS,249.0,POINT (528874.7759190793 183962.2857441828),2017-07-21 00:00:00,137239063,2019-04-01,619,2010-04-01,2668 days,3287,1,619,2668,1,False,True,CamdenT
137240063,117555,117555,00731001000003,E09000007,Camden,Inner London - West,10-12,DEWSBURY TERRACE,LONDON,NW1 8QZ,Stores,268,Retail High Street,Retail,42.5,5300.0,2017-04-01 00:00:00+00:00,2017,2021-03,2644.7,ATLANTIC ESTATES LIMITED,1248.75,True,2010-04-01,4018.0,True,5109612,,C,,528893.0,183963.0,51.539860600000004,-0.1428205,2,,,,,,,,10.0,,12.0,,,20400731,,N,,,osgb4000000030250323,3,osgb1000005297340,4,137240063.0,DEWSBURY TERRACE,,,LONDON,CAMDEN,,,NW1 8QP,,,L,E05000130,,0,CW3,268.0,POINT (528894.7767540818 183963.2830698667),2010-04-01 00:00:00,137240063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
147351063,368174,368174,00624007020019,E09000007,Camden,Inner London - West,70,CHALK FARM ROAD,LONDON,NW1 8AN,Shops,249,Retail High Street,Retail,97.18,38000.0,2017-04-01 00:00:00+00:00,2017,2021-03,18962.0,DIRECT ONLINE SERVICES LIMITED,7169.5,True,2016-08-01,1704.0,True,5087639,17648897.0,CR,,528345.0,184349.0,51.54345429999999,-0.15057720000000002,1,,,,70.0,,,,70.0,,,,,20400624,,N,osgb1000002298924867,11.0,osgb4000000030355151,2,osgb1000005302017,3,147351063.0,CHALK FARM ROAD,,CHALK FARM ROAD,LONDON,CAMDEN,LONDON,NW1 8AN,NW1 8AN,S,5D,D,E05000136,2012-03-19,3,CS,249.0,POINT (528346.7772232487 184349.2912909585),2016-08-01 00:00:00,147351063,2021-04-01,1704,2010-04-01,2314 days,4018,0,1704,2314,1,False,True,CamdenT
147352063,108975,108975,00641020400019,E09000007,Camden,Inner London - West,204,CAMDEN HIGH STREET,LONDON,NW1 8NS,Shops,249,Retail High Street,Retail,214.9,142000.0,2017-04-01 00:00:00+00:00,2017,2021-03,72704.0,SKYE (CAMDEN) LIMITED - IN LIQUIDATION,58374.0,True,2010-04-01,4018.0,True,5052997,17651334.0,C,,528843.0,184014.0,51.5403304,-0.1435224,2,,,,204.0,,,,204.0,,,,,20400641,,N,osgb1000002298774027,11.0,osgb4000000030355047,5,osgb1000005301134,4,147352063.0,CAMDEN HIGH STREET,,CAMDEN HIGH STREET,LONDON,CAMDEN,LONDON,NW1 8QR,NW1 8QR,S,1B,D,E05000130,2012-03-19,0,CS,249.0,POINT (528844.7770088397 184014.2913752876),2010-04-01 00:00:00,147352063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,CamdenT
147724063,116631,116631,0072600128300B,E09000007,Camden,Inner London - West,2ND F 122-128,ARLINGTON ROAD,LONDON,NW1 7HP,Offices (Inc Computer Centres),203,Office General,Office,168.2,61000.0,2017-04-01 00:00:00+00:00,2017,2021-03,31232.0,PIERCY AND COMPANY LONDON LTD,7112.74,True,2013-12-18,2661.0,True,5144664,,C,5086951.0,528906.0,183698.0,51.5374761,-0.14273010000000005,2,,,,,,,2ND FLOOR,122.0,,128.0,,,20400726,,N,,,osgb5000005156547957,1,osgb1000005297188,3,147724063.0,ARLINGTON ROAD,,,LONDON,CAMDEN,,,NW1 7HP,,,L,E05000130,,0,CO,203.0,POINT (528907.7774972429 183698.2758857643),2013-12-18 00:00:00,147724063,2021-04-01,2661,2010-04-01,1357 days,4018,0,2661,1357,1,False,True,CamdenT
147742063,116573,116573,00726001282008,E09000007,Camden,Inner London - West,1ST F 122-128,ARLINGTON ROAD,LONDON,NW1 7HP,Offices (Inc Computer Centres),203,Office General,Office,185.8,71000.0,2017-04-01 00:00:00+00:00,2017,2017-09,34009.0,BOUNCE INTERACTIVE LTD,13813.4,True,2012-10-04,1823.0,True,5144663,,C,5086951.0,528906.0,183698.0,51.5374761,-0.14273010000000005,2,,,,,,,1ST FLOOR,122.0,,128.0,,,20400726,,N,,,osgb5000005156547957,1,osgb1000005297188,3,147742063.0,ARLINGTON ROAD,,,LONDON,CAMDEN,,,NW1 7HP,,,L,E05000130,,0,CO,203.0,POINT (528907.7774972429 183698.2758857643),2012-10-04 00:00:00,147742063,2017-10-01,1823,2010-04-01,917 days,2740,1,1823,917,1,False,True,CamdenT
147742063,116587,116587,00726001282008,E09000007,Camden,Inner London - West,1ST F 122-128,ARLINGTON ROAD,LONDON,NW1 7HP,Offices (Inc Computer Centres),203,Office General,Office,185.8,71000.0,2017-04-01 00:00:00+00:00,2017,2021-03,36352.0,FUNKIN LIMITED,11274.22,True,2017-12-01,1217.0,True,5144663,,C,5086951.0,528906.0,183698.0,51.5374761,-0.14273010000000005,2,,,,,,,1ST FLOOR,122.0,,128.0,,,20400726,,N,,,osgb5000005156547957,1,osgb1000005297188,3,147742063.0,ARLINGTON ROAD,,,LONDON,CAMDEN,,,NW1 7HP,,,L,E05000130,,0,CO,203.0,POINT (528907.7774972429 183698.2758857643),2017-12-01 00:00:00,147742063,2021-04-01,1217,2010-04-01,2801 days,4018,0,1217,2801,1,False,True,CamdenT
150683063,99096,99096,00624020532003,E09000007,Camden,Inner London - West,(INCL 32 EAST YARD) 205,CHALK FARM ROAD,LONDON,NW1 8AF,Offices (Inc Computer Centres),203,Office General,Office,158.04,30750.0,2010-04-01 00:00:00+00:00,2010,2014-09,14483.25,OUTLOOK RESEARCH LTD,12730.5,True,2010-04-01,1644.0,True,5143387,,C,,528682.0,184154.0,51.54162520000001,-0.1457915,2,,,,,,,,205.0,,,,,20400624,,N,,,osgb4000000030987713,4,osgb1000005301740,8,150683063.0,CHALK FARM ROAD,,,LONDON,CAMDEN,,,NW1 8AB,,,L,E05000130,,0,CO,203.0,POINT (528683.7760566615 184154.2879599298),2010-04-01 00:00:00,150683063,2014-10-01,1644,2010-04-01,0 days,1644,1,1644,0,1,False,True,CamdenT
150683063,99122,99122,00624020532003,E09000007,Camden,Inner London - West,(INCL 32 EAST YARD) 205,CHALK FARM ROAD,LONDON,NW1 8AF,Offices (Inc Computer Centres),203,Office General,Office,158.04,52000.0,2017-04-01 00:00:00+00:00,2017,2021-03,26624.0,CAMDEN LOCK LTD,2923.69,True,2015-01-19,2264.0,True,5143387,,C,,528682.0,184154.0,51.54162520000001,-0.1457915,2,,,,,,,,205.0,,,,,20400624,,N,,,osgb4000000030987713,4,osgb1000005301740,8,150683063.0,CHALK FARM ROAD,,,LONDON,CAMDEN,,,NW1 8AB,,,L,E05000130,,0,CO,203.0,POINT (528683.7760566615 184154.2879599298),2015-01-19 00:00:00,150683063,2021-04-01,2264,2010-04-01,1754 days,4018,0,2264,1754,1,False,True,CamdenT
155166063,101886,101886,006330006A0014,E09000007,Camden,Inner London - West,6A,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,26.5,26500.0,2017-04-01 00:00:00+00:00,2017,2019-03,12720.0,155166063,,True,2017-04-01,,True,5077037,17648848.0,C,,528689.0,184146.0,51.54155170000001,-0.1456935,2,,,6A,,,,,6.0,A,,,,20400633,,N,osgb1000002298945519,10.0,osgb5000005239354062,1,osgb1000005301740,8,155166063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,1G,D,E05000130,2012-03-19,0,CS,249.0,POINT (528690.7788844081 184146.2866973307),2017-04-01 00:00:00,155166063,2019-04-01,730,2010-04-01,2557 days,3287,1,730,2557,1,False,True,CamdenT
155166063,101894,101894,006330006A0014,E09000007,Camden,Inner London - West,6A,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,26.5,26500.0,2017-04-01 00:00:00+00:00,2017,2021-03,13223.5,CARPE DIEM (UK) LIMITED,16362.19,True,2019-04-01,731.0,True,5077037,17648848.0,C,,528689.0,184146.0,51.54155170000001,-0.1456935,2,,,6A,,,,,6.0,A,,,,20400633,,N,osgb1000002298945519,10.0,osgb5000005239354062,1,osgb1000005301740,8,155166063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,1G,D,E05000130,2012-03-19,0,CS,249.0,POINT (528690.7788844081 184146.2866973307),2019-04-01 00:00:00,155166063,2021-04-01,731,2010-04-01,3287 days,4018,0,731,3287,1,False,True,CamdenT
155167063,101896,101896,006330006B0016,E09000007,Camden,Inner London - West,6B,CAMDEN LOCK PLACE,LONDON,NW1 8AL,Shops,249,Retail High Street,Retail,22.6,14000.0,2010-04-01 00:00:00+00:00,2010,2010-09,5698.0,BEN YARWOOD,4067.4,True,2010-04-01,183.0,True,5078644,17648858.0,C,,528689.0,184146.0,51.54155170000001,-0.1456935,2,,,6B,,,,,6.0,B,,,,20400633,,N,osgb1000002298945520,14.0,osgb5000005239354062,1,osgb1000005301740,8,155167063.0,CAMDEN LOCK PLACE,,CAMDEN LOCK PLACE,LONDON,CAMDEN,LONDON,NW1 8AL,NW1 8AL,S,1X,D,E05000130,2012-03-19,0,CS,249.0,POINT (528690.7788844081 184146.2866973307),2010-04-01 00:00:00,155167063,2010-10-01,183,2010-04-01,0 days,183,1,183,0,1,False,True,CamdenT
