borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,longitude,easting,latitude,northing,BOROUGH,Cultural Venue Type,gss_code,runtime
Camden,http://abbeycc-kilburn.org.uk/,Abbey Community Centre,5075885,E09000007,222 Belsize Road,Camden,NA,Kilburn,E05000140,-0.18710289654474827,525714.0001221001,51.53897264333696,183841.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.camdenccc.co.uk/,Camden Chinese Community Centre,5087740,E09000007,9 Tavistock Place,Camden,NA,King's Cross,E05000141,-0.12533705380315477,530037.0001221001,51.524853190938735,182379.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Ingestre Road Community Centre,5090630,E09000007,Ingestre Road,Camden,NA,Kentish Town,E05000139,-0.14135556155491638,528841.0001221001,51.554921634496566,185694.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.hampsteadcommunitycentre.co.uk/,Hampstead Community Centre,5090643,E09000007,78 Hampstead High Street,Camden,NA,Hampstead Town,E05000135,-0.17480800813606603,526522.0001221001,51.55501518127371,185646.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.castlehaven.org.uk/,Castlehaven Community Centre,5109875,E09000007,21 Castlehaven Road,Camden,NA,Camden Town with Primrose Hill,E05000130,-0.143602059316406,528721.0001221001,51.54226737892517,184283.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.dragonhall.org.uk/,Covent Garden Dragon Hall Trust,5128852,E09000007,17 Stukeley Street,Camden,NA,Holborn and Covent Garden,E05000138,-0.12108316761798414,530357.0001221001,51.516115323779196,181415.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Ampthill Square Tenants Hall,5141150,E09000007,Barnby Street,Camden,NA,Regent's Park,E05000142,-0.13563065231338534,529307.0001221001,51.530512324297305,182990.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.spca.org.uk/,St Pancras Community Centre,5188488,E09000007,17 Dornfell Street,Camden,NA,Fortune Green,E05000132,-0.19772005193174425,524946.0001221001,51.550584906957965,185114.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.kingsgatecommunitycentre.org.uk/,Kingsgate Community Centre,10091822969,E09000007,105-107 Kingsgate Road,Camden,NA,Kilburn,E05000140,-0.19465738347266687,525177.0001221001,51.543774745161045,184362.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Great Ormond St TRA Hall,5064181,E09000007,17 Great Ormond Street,NA,NA,Holborn and Covent Garden,E05000138,-0.11679651053233804,530638.0001221001,51.521838425485605,182059.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.onehousing.co.uk/for-you/volunteering-and-community-involvement/community-centres/grays-inn-community-centre,Grays Inn Community Centre,5140780,E09000007,Rosebery Avenue,Camden,NA,Holborn and Covent Garden,E05000138,-0.11075002781536321,531058.0001221001,51.52163325549853,182047.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Casa De Mozambique in UK,5158246,E09000007,Allensbury Place,Camden,NA,Cantelowes,E05000131,-0.12522543440921907,529999.0001221001,51.54090487830916,184164.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.shakonline.co.uk/shell/,Community Learning Centre (SHELL),5163444,E09000007,Ainsworth Way,Camden,NA,Kilburn,E05000140,-0.18098274859582633,526139.0001221001,51.53874299224259,183826.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.kcbna.org.uk/,Marchmont Community Centre,5088076,E09000007,62 Marchmont Street,Camden,NA,Bloomsbury,E05000129,-0.12353604541983293,530162.0001221001,51.524824389457734,182379.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.urbancommunityprojects.org.uk/,Jim Faulkner Community Room,5090606,E09000007,York Rise,Camden,NA,Highgate,E05000137,-0.14070004085934712,528881.0001221001,51.55684484765063,185909.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://www.kcbna.org.uk/locations/chadswell-centre/,Chadswell Healthy Living Centre,5127059,E09000007,Cromer Street,Camden,NA,King's Cross,E05000141,-0.12044293149661972,530370.0001221001,51.52711318490539,182639.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://cindex.camden.gov.uk/kb5/camden/cd/service.page?id=MU4V_nFTVbc,St Eugene De Mazenod Community Centre,5144612,E09000007,Mazenod Avenue,Camden,NA,Kilburn,E05000140,-0.1921491959383272,525360.0001221001,51.540462499753566,183998.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,http://cindex.camden.gov.uk/kb5/camden/cd/service.page?id=0JU92SEtXhE,O2 Centre Community Venue,5147713,E09000007,255 Finchley Road,Camden,NA,West Hampstead,E05000145,-0.17982807698442765,526195.0001221001,51.54743974796332,184795.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Barnfield & Woodfield Tenants Association Room,5143088,E09000007,Upper Park Road,NA,NA,Gospel Oak,E05000134,-0.15840314406701914,527672.0001221001,51.55040596025984,185162.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.originhousing.org.uk/community/community-halls/athlone-hall,Athlone Hall,5109339,E09000007,Athlone Street,Camden,NA,Haverstock,E05000136,-0.14686249687331027,528480.0001221001,51.5475711374561,184867.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Tresham Tenants Association Room,5144581,E09000007,Red Lion Square,NA,NA,Holborn and Covent Garden,E05000138,-0.11660448092442112,530659.0001221001,51.519155258415246,181761.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Bray TRA Hall,5144587,E09000007,Bray Tower, Fellows Road,NA,Belsize,E05000128,-0.16482856984877184,527247.0001221001,51.543087036830315,184337.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Una House TRA,5149007,E09000007,29-36 Una House, Prince of Wales Road,NA,Kentish Town,E05000139,-0.14142261584200536,528861.0001221001,51.546199003318755,184724.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Dudley Court TA Room,5144584,E09000007,Dudley Court, 36 Endell Street,NA,Holborn and Covent Garden,E05000138,-0.123134654750626,530219.0001221001,51.51460128028735,181243.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Derby Lodge Tenants Association Hall,5105116,E09000007,94 Derby Lodge, Wicklow Street,NA,King's Cross,E05000141,-0.1159029957792949,530678.0001221001,51.52951357019805,182914.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Calthorpe Project,5082789,E09000007,258 Grays Inn Road,NA,NA,King's Cross,E05000141,-0.11633730714904043,530657.0001221001,51.52632783289087,182559.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Falcon Tenants Association Room,5144580,E09000007,Falcon, Old Gloucester Street,NA,Holborn and Covent Garden,E05000138,-0.11958468536419223,530451.0001221001,51.51959879785439,181805.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,"Kennistoun, Willingham, Rosemary & Margaret TA Hall",5110519,E09000007,Margaret House, 1 Leighton Road,NA,Kentish Town,E05000139,-0.13482792580678918,529305.0001221001,51.550851896761785,185253.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Torriano Project / Torriano Meeting House Ltd,5063698,E09000007,99 Torriano Avenue,NA,NA,Kentish Town,E05000139,-0.1317587167427718,529518.0001221001,51.55076708272846,185249.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Kenbrook TRA Hall,5152725,E09000007,Kenbrook House, 1 Leighton Road,NA,Kentish Town,E05000139,-0.13395758225817037,529368.0001221001,51.549911723983996,185150.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Working Men's College,5056364,E09000007,7, Leighton Place,NA,Kentish Town,E05000139,-0.1347027291553243,529317.0001221001,51.549680750228205,185123.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,The Kosmos Centre (Camden Cypriot Women's Organisation),5076792,E09000007,2c Falkland Road,NA,NA,Kentish Town,E05000139,-0.13908501787999067,529008.0001221001,51.551522070869986,185320.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Queens Crescent Community Association,5083510,E09000007,33-43 Vadnie Bish House, Caversham Road,NA,Cantelowes,E05000131,-0.136217437525174,529217.0001221001,51.54791511797424,184924.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Lissenden Gardens TA Room,5153377,E09000007,26 Lissenden Gardens,NA,NA,Highgate,E05000137,-0.14700833772882005,528443.0001221001,51.55711553377704,185928.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,"Brunswick TA Hall, Unit 10",5142627,E09000007,Foundling Court,NA,NA,Bloomsbury,E05000129,-0.1225851374290974,530230.0001221001,51.52410767412349,182301.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Medway Court Tenants Association Room,5149575,E09000007,Judd Street,NA,NA,King's Cross,E05000141,-0.1229951498781437,530195.0001221001,51.52640759319089,182556.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Somerton House Tenants Association Room,5152726,E09000007,Duke's Road,NA,NA,King's Cross,E05000141,-0.1274456075848666,529884.0001221001,51.52722519802058,182639.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Sidmouth Street Tenants Association Room ,5135490,E09000007,Sidmouth Street ,NA,NA,King's Cross,E05000141,-0.11804371514163016,530537.0001221001,51.52690383376265,182620.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Kings Cross Brunswick NA ,5069022,E09000007,51 Argyle Street,NA,NA,King's Cross,E05000141,-0.11960304473618724,530425.0001221001,51.528250897231594,182767.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Winston House TRA Room,5144553,E09000007,Winston House, 25 Endsleigh Street,NA,Bloomsbury,E05000129,-0.12879282314746326,529796.0001221001,51.525313087272146,182424.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Gordon Mansions Tenants Association Room,5149573,E09000007,5 Torrington Place,NA,NA,Bloomsbury,E05000129,-0.13244519725188603,529553.0001221001,51.52167495522932,182013.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Holborn Community Association,5001099,E09000007,50, Millman Street,NA,Bloomsbury,E05000129,-0.1353260182987159,529360.0001221001,51.51926555555893,181740.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Mortimer Crescent Tenants Hall,5135491,E09000007,26 Cheshunt House, Mortimer Crescent,NA,Kilburn,E05000140,-0.1869293107571872,525734.0001221001,51.53608305819307,183520.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Sidney Boyd Court Tenants Hall,5144666,E09000007,flat 59 Sidney Boyd Court, West End Lane,NA,Swiss Cottage,E05000144,-0.1910045740579485,525436.0001221001,51.541685949911546,184136.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Queens Crescent Community Association,5062435,E09000007,45 Ashdown Crescent,NA,NA,Gospel Oak,E05000134,-0.15004911569994842,528253.0001221001,51.54973490537284,185102.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Kiln Place TRA Hall,5110008,E09000007,146 Kiln Place,NA,NA,Gospel Oak,E05000134,-0.1495506577010655,528277.0001221001,51.553486321444296,185520.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Barrington Court Tenants Association Room,5143554,E09000007,Lamble Street,NA,NA,Gospel Oak,E05000134,-0.15089252668808595,528186.0001221001,51.5527700145275,185438.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Talacre Action Group,5133217,E09000007,Wilkin Street,NA,NA,Haverstock,E05000136,-0.14564396918700537,528566.0001221001,51.547030258460424,184809.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Denyer House TRA Room,5154988,E09000007,44 Denyer House, Highgate Road,NA,Highgate,E05000137,-0.1432653477101088,528706.0001221001,51.555851225763526,185794.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Arkwright Mansions Tenants Room,5144665,E09000007,206 Finchley Road,NA,NA,Frognal and Fitzjohns,E05000133,-0.18127455706198578,526087.0001221001,51.55023216742818,185103.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Beaumont Walk Tenants Association Room,5149568,E09000007,Beaumont Walk,NA,NA,Haverstock,E05000136,-0.15635792561533662,527833.0001221001,51.54354777893173,184403.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Primrose Hill Court TRA Room,5144589,E09000007,94 Primrose Hill Court, King Henry's Road,NA,Camden Town with Primrose Hill,E05000130,-0.15825785910184306,527706.0001221001,51.541859868352965,184212.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Constable House Tenants Hall,5147924,E09000007,Constable House, Adelaide Road,NA,Haverstock,E05000136,-0.15494920096264367,527930.0001221001,51.543786440705794,184432.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Taplow TA Room,5144588,E09000007,Adelaide Road,NA,NA,Belsize,E05000128,-0.16955177886974074,526922.0001221001,51.54219853362529,184230.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Burgh House Trust,5067420,E09000007,New End Square,NA,NA,Hampstead Town,E05000135,-0.17348958315681395,526606.0001221001,51.55767471077863,185944.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,St Christophers Fellowship,5122783,E09000007,96 Shoot-up Hill,NA,NA,Fortune Green,E05000132,-0.2081129969180334,524222.0001221001,51.551886281149024,185241.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Templar House Tenants Hall,5143564,E09000007,99 Templar House, Shoot-Up Hill,NA,Fortune Green,E05000132,-0.20306281121190586,524583.0001221001,51.54788789782049,184805.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Agar Grove Tenant Management Co-operative,5147995,E09000007,Wrotham Road,NA,NA,St. Pancras and Somers Town,E05000143,-0.13162420847741635,529554.0001221001,51.54137570979387,184205.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Camden Square TA Hall,5024787,E09000007,1a Camden Park Road,NA,NA,Cantelowes,E05000131,-0.125192600773824,529989.0001221001,51.54521225322764,184643.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Primrose Hill Community Centre,5024639,E09000007,29 Hopkinsons Place, Primrose Hill, London,Camden Town with Primrose Hill,E05000130,-0.1538055882585604,528021.0001221001,51.53961345178505,183970.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Three Fields TA Hall,5110689,E09000007,Arlington Road (on Northgate, known as Camden High Street),NA,Regent's Park,E05000142,-0.13957501356886978,529020.0001221001,51.53526957591954,183512.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Regents Park TA Room,5192080,E09000007,Redhill Street,NA,NA,Regent's Park,E05000142,-0.1424471176567639,528838.0001221001,51.52919050731925,182831.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,West Euston Partnership ,5144496,E09000007,HPod, Cumberland Market,NA,Regent's Park,E05000142,-0.14040755113655418,528980.0001221001,51.52899630415609,182813.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Samuel Lithgow Youth Centre (London Youth),5083006,E09000007,69-75 Stanhope Street,NA,NA,Regent's Park,E05000142,-0.13953397476590557,529048.0001221001,51.52637432598655,182523.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Churchway Tenants Association Room,5149571,E09000007,1-31 Churchway,NA,NA,St. Pancras and Somers Town,E05000143,-0.12913340035955032,529764.0001221001,51.528259409883766,182751.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Training Link ,5087521,E09000007,54 56 Phoenix Road,NA,NA,St. Pancras and Somers Town,E05000143,-0.12916616950074292,529755.0001221001,51.530625234044386,183014.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Camden People First,5019905,E09000007,215 Eversholt Street, Ampthill Square,NA,St. Pancras and Somers Town,E05000143,-0.13543852433240697,529316.0001221001,51.532038170570324,183160.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Lauderdale House Society,5023081,E09000007,Highgate Hill, Waterlow Park,NA,Highgate,E05000137,-0.1417709938084621,528773.0001221001,51.56879616579795,187236.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Bourne Estate Tenants Association Hall,5166220,E09000007,Gray's Inn Buildings, Rosebery Avenue,NA,Holborn and Covent Garden,E05000138,-0.11062249462955186,531066.0001221001,51.52192798891981,182080.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Langdon House Tenants Association Hall,5149574,E09000007,Flat 34, Langdon House, Leather Lane,Holborn and Covent Garden,E05000138,-0.10800165486701983,531252.0001221001,51.52046475231155,181922.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,,Gamages Tenants Hall,5084573,E09000007,12b Leather Lane,NA,NA,Holborn and Covent Garden,E05000138,-0.10724657696495898,531310.0001221001,51.51850995500482,181706.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.onehousing.co.uk/for-you/volunteering-and-community-involvement/community-centres/hillview-community-centre,Hillview Community Centre,5026897,E09000007,Hillview Community Centre,1 Midhope Street,London,King's Cross,E05000141,-0.12128932580795683,530310.0001221001,51.52756742998814,182688.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.sevendialsclub.com/,Covent Garden Community Centre,5155575,E09000007,Seven Dials Club,42 Earlham Street,London,Holborn and Covent Garden,E05000138,-0.12415701832129598,530152.0001221001,51.513223634900775,181088.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.originhousing.org.uk/community/community-halls/basil-jellicoe-hall,Basil Jellicoe Hall,5147865,E09000007,Basil Jellicoe Hall,Drummond Crescent,London,St. Pancras and Somers Town,E05000143,-0.1300797092992885,529696.0001221001,51.52909291324703,182842.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,https://www.originhousing.org.uk/community/community-halls/north-east-quadrant-(neq),NEQ Community Room,5169014,E09000007,NEQ Community Room,175 Drummond Street,London,Regent's Park,E05000142,-0.13767321516668898,529179.0001221001,51.52568826610153,182450.00012210011,Camden,Community centres,E09000007,09/05/2021
Camden,www.camdencollective.co.uk/,Camden Collective,5083338,E09000007,Auction Room,5-7 Buck Street,Camden Town,Camden Town with Primrose Hill,E05000130,-0.14152167198770604,528871.0001221001,51.540228883107524,184060.00012210011,Camden,Creative co-working desk space,E09000007,09/05/2021
Camden,www.cockpitarts.com,Cockpit Arts,5151188,E09000007,Cockpit Arts,Cockpit Yard,Northington Street,,,-0.11495581924709335,530767.0001221001,51.521377162914575,182011.00012210011,Camden,Creative workspaces,E09000007,09/05/2021
Camden,https://www.doylecollection.com/hotels/the-bloomsbury-hotel?utm_source=google&utm_ca,Bloomsbury Theatre,5007085,E09000007,15 Gordon Street,,,Bloomsbury,E05000129,-0.13275478855025438,529410.749327312,51.52506973057769,182443.75552214705,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.cambridgeartstheatre.com,Cambridge Theatre,5089373,E09000007,31 Earlham St,,,Holborn and Covent Garden,E05000138,-0.12638182362667552,529885.6239657132,51.51351138572916,181169.99696127552,Camden,Dance performance venues,E09000007,09/05/2021
Camden,www.hampsteadtheatre.com,Hampstead Theatre,5134828,E09000007,62 Eton Avenue,,,Swiss Cottage,E05000144,-0.1737092618893542,526518.4226660088,51.543825617142524,184457.34013969544,Camden,Dance performance venues,E09000007,09/05/2021
Camden,,New Diorama Theatre,5155688,E09000007,15-16 Triton Street,,,Regent's Park,E05000142,-0.1417518727550851,528786.8870747373,51.52503273106567,182423.74963554606,Camden,Dance performance venues,E09000007,09/05/2021
City of Westminster,http://peacocktheatre.com,Peacock Theatre,100023430213,E09000033,4 Portugal Street,,,St. James's,E05000644,-0.11799105536213672,530464.4981347829,51.51462705698138,181308.97942267568,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.roundhouse.org.uk,Roundhouse,5090672,E09000007,100 Chalk Farm Road,,,Camden Town with Primrose Hill,E05000130,-0.15189860757857343,528032.0838188938,51.54323233753101,184429.3711192432,Camden,Dance performance venues,E09000007,09/05/2021
City of Westminster,http://www.roh.org.uk,Royal Opera House - The Linbury Studio Theatre and Foyer,10033547198,E09000033,35 Bow Street,,,St. James's,E05000644,-0.1226537045637728,530145.5657065961,51.513047105890195,181125.00886241795,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.shaftesburytheatre.com,Shaftesbury Theatre,5038488,E09000007,210 Shaftesbury Avenue,,,Holborn and Covent Garden,E05000138,-0.1260953408279352,529897.626747536,51.51627657115764,181477.9399608883,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.shaw-theatre.com,Shaw Theatre,5083194,E09000007,100-110 Euston Road,,,St. Pancras and Somers Town,E05000143,-0.12811024024435436,529722.6844269035,51.52864677124312,182849.68790303497,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.thelionandunicornnw5.co.uk,The Lion and Unicorn Theatre,5082943,E09000007,42-44 Gaisford Street,,,Cantelowes,E05000131,-0.13892271099645245,528917.8899181164,51.54809015069022,184992.28701134288,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.thehospitalclub.com,The Gallery at The Hospital Club,5109164,E09000007,24 Endell Street,,,Holborn and Covent Garden,E05000138,-0.12455228800557874,530008.5995027998,51.514894009012494,181326.96956582635,Camden,Dance performance venues,E09000007,09/05/2021
Islington,http://www.kingsplace.co.uk,Kings Place,10012790864,E09000019,90 York Way,,,Caledonian,E05000368,-0.12154839713330298,530159.5944749595,51.534998685683775,183567.5667772116,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.dragonhall.org.uk/main-hall/,Dragon Hall ,5128852,E09000007,17 Stukeley Street,,,Holborn and Covent Garden,E05000138,-0.12266501275798312,530134.5747535961,51.516626397453685,181522.9352386092,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.westking.ac.uk/subject/performing-arts/,Westminster Kingsway College Theatre,5155126,E09000007,211 Gray's Inn Road,,,King's Cross,E05000141,-0.11876765409847068,530375.5351019538,51.52690563025228,182672.73149009288,Camden,Dance performance venues,E09000007,09/05/2021
City of Westminster,https://sawsweehockcentre.com,The Saw Swee Hock Centre - Weston Studio,10033621876,E09000033,1 Portugal Street,,,St. James's,E05000644,-0.11757262192671056,530493.4916933503,51.51463832894062,181310.9795169924,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.etceteratheatre.com,Etcetera Theatre,5007472,E09000007,265 Camden High Street,,,Camden Town with Primrose Hill,E05000130,-0.14427595699830242,528567.9596401856,51.54059408718844,184149.43237074,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.rada.ac.uk,Royal Academy of Dramatic Art,5136140,E09000007,16-22 Chenies Street,,,Bloomsbury,E05000129,-0.13226278954051948,529456.7322331958,51.520889276612664,181979.84128695092,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.cleanbreak.org.uk,Clean Break,5001418,E09000007,2 Patshull Road,,,Cantelowes,E05000131,-0.14067230087363894,528799.9150585484,51.54692185614953,184859.3086025286,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://conwayhall.org.uk,Conway Hall,5048256,E09000007,25 Red Lion Square,,,Holborn and Covent Garden,E05000138,-0.11831129435993613,530427.5139842695,51.51979403551024,181882.87452839903,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.nederlander.co.uk/dominion-theatre,Dominion Theatre,5083050,E09000007,268-269 Tottenham Court Rd,,,Bloomsbury,E05000129,-0.12964170316447235,529649.6829105526,51.51696265822975,181547.92336695764,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.cecilsharphouse.org,Cecil Sharp House,5066674,E09000007,2 Regent's Park Road,Cecil Sharp House,,Camden Town with Primrose Hill,E05000130,-0.14933786642370842,528224.0333264099,51.53810211945751,183863.47739305237,Camden,Dance performance venues,E09000007,09/05/2021
Camden,,RADA Studios,5087921,E09000007,16 Chenies St,,,Bloomsbury,E05000129,-0.13256009012442388,529436.7362890391,51.52066919126147,181954.8455699953,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.londonwelsh.org,Welsh Centre,5083639,E09000007,157-163 Grays Inn Road,,,King's Cross,E05000141,-0.11690282324089822,530510.5020471851,51.52493327731929,182456.77227326354,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.cptheatre.co.uk,Camden People's Theatre,5158137,E09000007,58-60 Hampstead Road,,,Regent's Park,E05000142,-0.13842362408321568,529013.8391823107,51.52640081348196,182581.72412901575,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.theplace.org.uk,The Place Theatre,5156460,E09000007,17 Dukes Road,,London,King's Cross,E05000141,-0.12840199489824095,529705.6866684856,51.52750934818446,182722.710441205,Camden,Dance performance venues,E09000007,09/05/2021
Camden,http://www.theatrotechnis.com,Theatro Technis,5061419,E09000007,26 Crowndale Road,,,St. Pancras and Somers Town,E05000143,-0.1346783042614774,529247.8001007922,51.53549591608827,183599.5440308834,Camden,Dance performance venues,E09000007,09/05/2021
Camden,https://www.jw3.org.uk,JW3 (Jewish Community Centre London),5164899,E09000007,351B Finchley Road,,,West Hampstead,E05000145,-0.18479152405561397,525730.6034732929,51.550912892683336,185226.18311217765,Camden,Dance performance venues,E09000007,09/05/2021
Islington,http://www.thebasementdancestudio.com,The Basement Dance Studio,5300100384,E09000019,400 York Way,,,Holloway,E05000375,-0.12829680226078247,529652.725711685,51.54869450673832,185078.28295443917,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,http://www.diorama-arts.org.uk/studios.html,Diorama Arts Studios,5169343,E09000007,210 Drummond St,,,Regent's Park,E05000142,-0.13923958442053766,528957.8512265598,51.526188940342394,182556.7278289427,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,,Kentish Town Community Centre,5026106,E09000007,17 Busby Place,,,Kentish Town,E05000139,-0.13237040097733885,529370.7887659892,51.54854359569761,185054.28435952746,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,http://www.meetingrooms.org.uk,The Meeting Rooms,5088433,E09000007,14 Neal's Yard,,,Holborn and Covent Garden,E05000138,-0.12633865832323174,529885.6260520162,51.514562846040626,181286.97522840556,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,,One KX,5086947,E09000007,120 Cromer Street,,,King's Cross,E05000141,-0.12450980562103252,529975.6259087594,51.52750115288693,182728.71424643934,Camden,Dance rehearsal studios,E09000007,09/05/2021
City of Westminster,https://www.pineapple.uk.com,Pineapple Dance Studios,10033583532,E09000033,7 Langley Street,,,St. James's,E05000644,-0.1251317234507591,529972.6045858907,51.513419470038386,181161.99964577967,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,http://www.arts.ac.uk/csm/,Central Saint Martins,5162950,E09000007,1 Granary Square,,,St. Pancras and Somers Town,E05000143,-0.1242703251528745,529966.6397471786,51.53648106574248,183727.53425464587,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,https://www.camdenartscentre.org,Camden Arts Centre,5090703,E09000007,47 Arkwright Road,,,Frognal and Fitzjohns,E05000133,-0.18346542610290573,525821.5823842315,51.551252073600025,185266.17590302572,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,https://www.ymcaclub.co.uk/facilities/hire,YMCA Club,5040794,E09000007,112 Great Russell Street,,,Bloomsbury,E05000129,-0.13037782668067835,529597.6950065802,51.517289137847,181582.9161453587,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,https://o2centre.co.uk/your-visit/contact-us,The O2 Centre,5109050,E09000007,255 Finchley Road,,,West Hampstead,E05000145,-0.18139037554846216,525974.5490185019,51.54794663057845,184902.2481110848,Camden,Dance rehearsal studios,E09000007,09/05/2021
Camden,https://www.academydancestudios.com/studio-hire-london-contact/,Academy Mews Dance Studios,5088505,E09000007,15 Pratt Mews,,,Regent's Park,E05000142,-0.14052152583238678,528837.8941421733,51.53718037262272,183776.5046044219,Camden,Dance rehearsal studios,E09000007,09/05/2021
